name,r1,r2,n_members,members,nodes_explored,min_relator_length
ac19_46644,YXYXyx,YYYYxyXXXyx,3,80013 115378 153976,11,2
ac19_46645,YXXYXXX,YYYXXyXXyx,3,80017 107666 111504,11,2
ac19_46646,YXYXXYx,YYXyXXyxxyxx,2,80020 149517,11,2
ac19_46648,YYXXyx,YYXYYxyXXyxyx,1,80027,10,2
ac19_46649,YYXXXyX,YYYYXyyxyyx,1,80030,89,2
ac19_46651,YXYXyx,YYXyXYxyXyyxx,1,80034,29,2
ac19_46652,YYXXyx,YYXYxyyXXXyxx,1,80035,13,2
ac19_46655,YXXyx,YYXYXyXyXyxYXX,1,80043,15,2
ac19_46657,YXX,YYxyXXyXYxxyx,1,80047,8,2
ac19_46658,YYXXX,YYYXXyXXYxxyyx,1,80049,7,2
ac19_46659,YXXYx,YYXYxxyyXYXXyx,1,80050,187,2
ac19_46660,YXXyx,YYXXYxyxyXyXyX,1,80051,43,2
ac19_46661,YYXXyx,YYXYYXXXYxxyX,1,80055,8,2
ac19_46662,YXYXyx,YYYXXYxxyyXXX,1,80057,119,2
ac19_46663,YYXXyx,YYYXXXXyyxYYx,1,80058,14,2
ac19_46664,YXyXXyx,YYYXXyxxyx,2,80060 113050,178,2
ac19_46665,YYXXYXYYXXX,YYXXXyxYxxyX,1,80064,51,2
ac19_46666,YXXYx,YYXXXyXyyxxYYx,1,80070,12,2
ac19_46668,YYXXyx,YYXXYXyxYYxyX,1,80073,11,2
ac19_46669,YXYXYx,YYXXYxxxYXyyX,1,80075,40,2
ac19_46671,YXXyx,YYYXyXXXXXXyXX,1,80081,105,2
ac19_46672,YXyXXXyX,YYXXyyXyxYXyX,1,80082,17,2
ac19_46673,YYXXyx,YYXyyXYXYXYxx,1,80084,76,2
ac19_46674,YYXXX,YYYxYXyyXXXyx,1,80085,51,2
ac19_46675,YXYXX,YYYXYXXyXyXyXYxYx,1,80086,9,2
ac19_46677,YXXyx,YYXyXXXXyxyXXX,1,80089,33,2
ac19_46678,YYXXyx,YYXYXXXyxYXYx,1,80092,17,2
ac19_46679,YYXXyx,YYXyyXXYXYxYx,1,80093,114,2
ac19_46681,YYXXyxx,YYYXyyxxyyXX,1,80097,9,2
ac19_46682,YXXyx,YYXYXyyXyXXyX,3,80098 108035 137006,62,2
ac19_46683,YYXXXyxYX,YYYXXXyxyx,1,80099,11,2
ac19_46684,YYXXX,YYYXXYXXyyxyx,3,80102 141406 155975,12,2
ac19_46685,YXX,YYYYYxyXyxyXyyx,1,80106,9,2
ac19_46687,YXXyx,YYYXyyxyXXXXyX,1,80110,134,2
ac19_46688,YXXyx,YYYXXXyyyXyxxx,1,80111,144,2
ac19_46689,YYXXYXX,YYYxxyXyXyyx,1,80114,14,2
ac19_46691,YXYxYXXYx,YYYYXXYxYXXYYYx,1,80121,39,2
ac19_46692,YXyXXyX,YYXYXXXyXyyxyx,2,80122 144661,82,2
ac19_46693,YXYXYx,YYXXYxxYYxyXX,1,80124,13,2
ac19_46694,YYXXYx,YYYYXXyXXYYxx,1,80125,13,2
ac19_46697,YXXyx,YYXYxyyxyXXyxx,1,80129,25,2
ac19_46698,YXXYXXX,YYxYXyyXXYXyx,1,80131,9,2
ac19_46700,YXXyx,YYYXyxYXXyyXX,1,80134,22,2
ac19_46702,YXYXyx,YYYXXXXXYYXyx,1,80143,26,2
ac19_46703,YXyxYXXyx,YYXXyyXYXYxyX,1,80145,233,2
ac19_46705,YYXXyx,YYXyXYYxxyXYX,1,80151,14,2
ac19_46706,YXXYXXyX,YYYXXyxyXXX,2,80152 152009,10,2
ac19_46707,YXyXXyX,YYYYxxyyxxyx,1,80153,50,2
ac19_46708,YXYXX,YYXXXXyXXYYx,2,80156 98619,8,2
ac19_46709,YXX,YYYxxyXXyyx,1,80157,5,2
ac19_46711,YXyXXyx,YYxyxYYxyxyX,1,80159,11,2
ac19_46712,YYXXYXX,YYYxyXYXyXyx,1,80165,38,2
ac19_46713,YXXYx,YYYXXyyxxYXXYx,1,80168,17,2
ac19_46714,YXXyx,YYYXyXXXXyyXYx,1,80170,23,2
ac19_46716,YXXyx,YYXXXyyxxYXyyx,1,80173,9,2
ac19_46717,YYXXX,YYYYYXXyyxxyyX,1,80175,7,2
ac19_46718,YXXyx,YYXXyxyxYxYxyx,1,80177,11,2
ac19_46719,YYXXXyX,YYYXXyyXyXYx,1,80178,13,2
ac19_46720,YXXYx,YYYXXYYYxyyXYX,1,80185,173,2
ac19_46723,YYXXYYx,YYXXYYXXYxxx,1,80194,7,2
ac19_46724,YYXXX,YYYXYXYxyXXyX,2,80197 115687,213,2
ac19_46727,YYXXYx,YYXyXXXYYxYxx,1,80205,27,2
ac19_46728,YXXX,YYYXYYxyxyyXyyX,1,80206,84,2
ac19_46730,YXXYx,YYYYXXYYYXyXYx,1,80210,10,2
ac19_46731,YYXXX,YYYYXXXyyxxxyX,1,80211,5,2
ac19_46733,YYXXyx,YYXXyyxxyxxyX,1,80215,12,2
ac19_46735,YXXyXyx,YYXXyxyxxxYx,2,80228 90872,77,2
ac19_46736,YXXYx,YYYXXXYxYXYYX,3,80229 81721 97615,8,2
ac19_46737,YXXyx,YYXyxxYXyxYXyX,1,80232,9,2
ac19_46738,YXyXXyx,YYYxyyxxYXyX,1,80234,99,2
ac19_46740,YYXXX,YYXXYxYXYXXyyX,1,80245,11,2
ac19_46741,YYXXX,YYYYXXXyyyxx,1,80248,6,2
ac19_46742,YXXXyxx,YYXyyXYXyyxx,1,80249,251,2
ac19_46743,YXXyx,YYXXXyXXXYXXyx,1,80250,15,2
ac19_46744,YXX,YYxYXyXyyXXYxyx,1,80251,5,2
ac19_46745,YXYXyx,YYXyxYxYXyXXX,1,80252,26,2
ac19_46746,YYXXyx,YYXyyXXXYxxYx,1,80256,18,2
ac19_46748,YXXyXyx,YYxxxYYxxxyX,2,80259 153160,30,2
ac19_46751,YXYXyx,YYXyyXYYxYXXX,1,80266,38,2
ac19_46752,YXXyx,YYYXXXyyXyxyX,1,80267,27,2
ac19_46753,YYXXyxx,YXXyXyxxxxyXX,1,80268,42,2
ac19_46754,YYXXXXXyx,YXXXXXXXXYx,1,80269,89,2
ac19_46755,YYXXXyX,YYXYxyyxxyX,3,80272 85812 152752,49,2
ac19_46756,YXYXYXX,YYYXXyyXXYx,1,80273,27,2
ac19_46758,YXXYx,YYYXXyxxYXXYYX,1,80279,15,2
ac19_46759,YYXXXXXXyx,YYXXXXXXXXX,2,80283 132319,8,2
ac19_46760,YYYXXXX,YYYYXyXXyxyx,1,80285,60,2
ac19_46761,YXXYx,YYXXXyXYxxxYX,4,80286 87080 113732 141902,11,2
ac19_46762,YXXyx,YYYYXXXyXyxyXX,1,80287,69,2
ac19_46763,YYXXXyx,YYYXyyXXYXYX,1,80289,15,2
ac19_46764,YXXYx,YYYXXXyxYYXYx,1,80292,8,2
ac19_46765,YYXXYx,YYYXYxYYxyyXX,1,80293,11,2
ac19_46766,YXXyx,YYYXyxxyyXXXYx,1,80295,145,2
ac19_46767,YXXyx,YYYXXXyXyyXYXX,1,80296,89,2
ac19_46770,YXXXyxx,YYXXXYXXXyyX,1,80302,19,2
ac19_46771,YXYXyx,YYXyxyXyXXYYx,2,80303 151989,143,2
ac19_46772,YYXXXYX,YYxyXyxxxyXX,2,80306 114420,46,2
ac19_46773,YXX,YYYXYxxyXyyyX,1,80307,7,2
ac19_46774,YYXXXXyxxYX,YXXXXyXXYxxxx,1,80308,241,2
ac19_46775,YYXXXyx,YYXYXXYXyyX,3,80319 113621 118693,34,2
ac19_46776,YYXXXXX,YYXyxyXXXYx,2,80322 89881,11,2
ac19_46777,YXXXyxxYx,YYYxxYxYXX,2,80324 146130,14,2
ac19_46778,YXXXXyXXYx,YXXXYXXXyxx,2,80333 125842,20,2
ac19_46779,YXYXyx,YYXyXXyyXYxxx,1,80338,27,2
ac19_46781,YXXyx,YYXyXyxYXyyX,6,80345 91554 106381 119597 127965 138517,14,2
ac19_46782,YXYXyx,YYXyyXyyxxxYX,1,80348,213,2
ac19_46783,YXXYx,YYXYXYxYYXXyx,3,80349 81946 92133,10,2
ac19_46784,YYXXXXXyX,YYXXXyXXXX,2,80354 103386,45,2
ac19_46785,YYXXYx,YYXYYXXXYxxyx,1,80355,16,2
ac19_46787,YYXXyx,YYXXYYxxyyXyX,1,80360,7,2
ac19_46788,YYXXyxx,YYYxYYXYYX,3,80362 98304 131487,15,2
ac19_46789,YXXX,YYYYxyyXYXyxyyx,1,80363,45,2
ac19_46791,YYXXX,YYYXXXyyXyxYx,3,80370 90594 117449,10,2
ac19_46792,YXXyx,YYYYYXyxxyyyXX,1,80371,303,2
ac19_46793,YYYXXXX,YYXXXXyXYxx,2,80372 81206,39,2
ac19_46794,YXX,YYXyxYXyyXXyxYx,1,80374,7,2
ac19_46795,YXXYx,YYXyXyxxxYxyyX,1,80376,13,2
ac19_46796,YXXYx,YYXyXYxYYXXyxx,1,80377,17,2
ac19_46797,YXXyx,YYYXyxYXyXXXyx,1,80379,7,2
ac19_46798,YXYXX,YYYYxxyXXXXyyx,1,80381,25,2
ac19_46801,YXYXX,YYXXyXYYxxxyyX,1,80389,19,2
ac19_46802,YXXX,YYYXXyyXXyXYx,1,80396,9,2
ac19_46804,YXYXX,YYYYxxyyXyyyx,1,80399,26,2
ac19_46805,YXYXX,YYYYYXyXyyXyxx,1,80400,23,2
ac19_46806,YYXXX,YYYXYXyXXXYXyx,1,80402,29,2
ac19_46807,YXXyx,YYXyyXYxyXXXYX,1,80404,44,2
ac19_46809,YXXyx,YYYXyyxyyxYYxx,1,80413,217,2
ac19_46810,YYXXyxxyX,YXXyXXyXX,3,80415 152278 155649,12,2
ac19_46811,YXYXyx,YYXyXyXYxyyxx,1,80422,24,2
ac19_46812,YYXXYXXyx,YYYYXXyXXX,1,80423,20,2
ac19_46813,YXyXYxx,YYYXXyxYxyx,3,80425 127383 132679,8,2
ac19_46814,YYXXYx,YYYXXyyXyxYxx,1,80426,15,2
ac19_46815,YXYXyx,YYXYxYYXyXXyX,1,80429,243,2
ac19_46816,YXXyx,YYYYXyXyXyxyyx,2,80430 129639,93,2
ac19_46817,YXXYx,YYYXXyXyyxxYx,3,80434 94581 149780,11,2
ac19_46818,YYXXXXX,YYXYYXXXXXyX,1,80437,10,2
ac19_46819,YXYXyx,YYYXyXXXyxxYx,1,80439,135,2
ac19_46821,YYYXXXX,YYYxxyXXXXyx,1,80446,8,2
ac19_46822,YXXyx,YYXXYXyyXXyxyx,1,80447,13,2
ac19_46824,YXXYx,YYYYXyyyxyXXYx,1,80452,40,2
ac19_46825,YXXyx,YYYYXyxxxyxxyx,1,80456,114,2
ac19_46826,YXXyx,YYXyxyXXXYxxxx,1,80459,11,2
ac19_46828,YXXYx,YYYXXyyxyxyx,3,80462 123844 155430,609,2
ac19_46829,YXXXXXXYx,YYXXXXXyxxx,5,80464 88113 89201 115348 122235,59,2
ac19_46832,YXX,YYXyXYxYxyyXyxx,1,80472,8,2
ac19_46833,YYXXX,YYXXyyxyxxyXYx,1,80475,6,2
ac19_46834,YXXYx,YYYXYYYXXYYxyX,3,80476 93222 119356,42,2
ac19_46835,YYXXX,YYXYXyXXyXYXYx,1,80478,23,2
ac19_46837,YYXXyx,YYXYXYXyyXYxx,1,80482,20,2
ac19_46838,YYXXX,YYYXXXXXyyxYYX,1,80492,9,2
ac19_46839,YXYxyx,YYXYxxxxYxYYx,1,80493,44,2
ac19_46840,YXXX,YYYYXyXXyyxyx,1,80495,13,2
ac19_46841,YXXX,YYYXyXyXYxyyx,2,80496 110611,11,2
ac19_46842,YYXXYXX,YXXyXyXYxYxx,1,80497,12,2
ac19_46843,YYXXXyxyx,YYYXXyxyyxyx,1,80500,65,2
ac19_46844,YYXXXYx,YYYYXXyXXYYx,1,80502,13,2
ac19_46845,YYXXyx,YYXyyXYYXyxxx,1,80505,17,2
ac19_46849,YXXyx,YYXYXyyxxYxyxx,1,80511,50,2
ac19_46851,YYXXyx,YYYYXyxyXXyxx,1,80516,26,2
ac19_46854,YXXYx,YYXYXXXXyxYxxx,1,80524,18,2
ac19_46855,YXXYx,YYXXyyxyXyxxyx,1,80526,42,2
ac19_46856,YXXYx,YYYXXyxYxYXXyx,1,80531,17,2
ac19_46857,YYXXyx,YYXyXXYxxyXYx,1,80532,76,2
ac19_46858,YXXYx,YYYXXyyXXYYxx,2,80533 102583,397,2
ac19_46859,YYXXX,YYXXyyXYXYxyx,4,80536 123893 129473 134971,19,2
ac19_46860,YXXyx,YYXYYXyyXXXyX,2,80541 139745,136,2
ac19_46863,YYXXX,YYYXXXyXyXYxYX,1,80550,10,2
ac19_46864,YXXyx,YYXyyXXYxyXXYX,1,80552,44,2
ac19_46865,YXXyx,YYYYXyXXXXyXyX,1,80555,89,2
ac19_46867,YYXXYx,YYYYXyyyxyXYx,1,80563,15,2
ac19_46868,YXXyx,YYXXXyyXXYxx,4,80566 91228 102156 109586,16,2
ac19_46869,YXX,YYYxYXyyXXyyx,3,80568 91317 128525,11,2
ac19_46870,YXXyx,YYYXyxyXYxyxxx,1,80569,26,2
ac19_46872,YXXyx,YYYXyxxYXXXyyx,1,80576,6,2
ac19_46873,YYXXYx,YYXXYxYXXyxYx,1,80579,14,2
ac19_46874,YXXyx,YYXyxyXyxYxyxx,1,80580,23,2
ac19_46875,YXXX,YYYXXyyxyyXYx,1,80581,15,2
ac19_46876,YXXyx,YYYXyxxxxxyXXX,1,80582,11,2
ac19_46879,YXYxyx,YYYYXYYxyxxxx,1,80587,11,2
ac19_46882,YXYXX,YYYXyXXXyxYxyx,1,80598,17,2
ac19_46883,YXX,YYYXYxYXyyXyyx,3,80601 102648 143042,22,2
ac19_46886,YXYXyx,YYXyXYxyyXXYx,1,80610,21,2
ac19_46887,YYXXX,YYXYYXXyxxyyX,3,80612 129008 131800,7,2
ac19_46888,YYYXXXX,YYXXyxYXXyxx,1,80616,18,2
ac19_46889,YXXXyxYx,YYYxYXXXyyX,1,80617,7,2
ac19_46890,YXYXYx,YYxYxyXYXXXyx,1,80618,41,2
ac19_46891,YXXYx,YYXYXYxYxxyXyX,1,80619,10,2
ac19_46892,YYXXyxx,YYXXyyxYxYYx,1,80620,11,2
ac19_46893,YXYXYx,YYYXXXyxYXYxx,1,80621,42,2
ac19_46894,YXXyx,YYYXyXXyyXXyXX,1,80623,163,2
ac19_46895,YYXXXXYX,YYxxyXXyXYX,1,80630,75,2
ac19_46896,YYXXYYx,YYYXXYYXYYx,2,80633 129322,6,2
ac19_46897,YXXyx,YYYYXYXyXyyxyX,2,80638 96098,24,2
ac19_46898,YXYXXYx,YYxxyXXyXyxx,2,80645 106748,14,2
ac19_46899,YXXYXXX,YYYXyyxxyyxx,1,80648,27,2
ac19_46900,YYXXXyx,YYXXYxxyXXyx,1,80649,6,2
ac19_46902,YXYxxYXyx,YYYxxYXYxYYx,1,80651,20,2
ac19_46903,YYXXXyX,YYYXXXXXyyxx,1,80652,11,2
ac19_46904,YXYXX,YYXYXXyXXyXYYxx,1,80655,5,2
ac19_46906,YXXyxYx,YYYXXyyxxYx,3,80658 118334 130740,14,2
ac19_46907,YXyXYxx,YYXYXyXYYxx,3,80659 95790 126615,10,2
ac19_46908,YYXXX,YYYYXyXXXXYxyX,1,80665,13,2
ac19_46909,YYXyXyxyX,YXYxxxxxx,3,80669 107744 118303,78,2
ac19_46910,YXXyx,YYXYxyxxYxyXyx,1,80670,13,2
ac19_46911,YYXXXyx,YYYYYXXXyXyX,1,80672,17,2
ac19_46912,YXXYx,YYYXyyyXyxyxYx,2,80675 94404,9,2
ac19_46913,YXXyx,YYYYXyyxxxxyX,1,80677,18,2
ac19_46914,YYXXX,YYXXyxYXyyXYx,2,80678 97243,11,2
ac19_46915,YYXXYx,YYXyXXXXYxxxx,1,80683,20,2
ac19_46916,YYXXX,YYXyXYXyxYxyX,2,80686 114017,17,2
ac19_46917,YXXyx,YYXyxyXyXYXYxx,1,80687,27,2
ac19_46920,YXYxyx,YYXXXyyxYXyxx,1,80691,48,2
ac19_46922,YXXYx,YYXyyXyxxYXyx,3,80696 97319 115808,10,2
ac19_46923,YXXXXYx,YYYXXXXXyxxYX,1,80701,15,2
ac19_46924,YXXyx,YYXyyXXXXyxxx,2,80708 148641,12,2
ac19_46925,YYXXyx,YYXyyXXyXYYxx,1,80711,149,2
ac19_46926,YXyxYXXyx,YYXyxxxyyX,2,80713 99755,60,2
ac19_46927,YXXyx,YYYXYxxxyXyyX,1,80717,24,2
ac19_46928,YXXYx,YYYXYXyyxxxyX,1,80718,45,2
ac19_46929,YXYXX,YYYXXXYxxyXyyx,1,80720,10,2
ac19_46931,YXYXX,YYxYXyXXyyXYx,4,80724 100317 108995 154762,17,2
ac19_46932,YXXYx,YYXYXyxYYXXyx,1,80728,154,2
ac19_46933,YXXyx,YYXyyXYYXyyXYx,3,80731 106639 114962,21,2
ac19_46936,YYXXX,YYYxYXyxyyXyyx,1,80741,14,2
ac19_46938,YXXyx,YYYXyyXyxYxyyx,2,80747 141523,28,2
ac19_46939,YYXXXXX,YXYxYXyXXyx,2,80749 113470,128,2
ac19_46942,YXXyxYx,YYxxxYxYXXYX,1,80755,62,2
ac19_46944,YXyXXXyX,YYXXyXYxyxyxx,1,80774,251,2
ac19_46945,YXXyx,YYYXyXyxxxYxyX,1,80776,21,2
ac19_46946,YYXXyx,YYXXyXYXYXyxx,1,80777,7,2
ac19_46947,YXXYx,YYXyyxxyxxyyX,3,80778 108131 130700,17,2
ac19_46948,YXXyx,YYYYXyxyyXyXYx,2,80779 153299,67,2
ac19_46950,YYXXX,YYXyXYxYXyyx,3,80785 80968 100131,12,2
ac19_46951,YXXyx,YYYYXyxYxyyXyx,2,80787 145964,12,2
ac19_46952,YXYXX,YYXYxyXyyXXYxx,1,80788,15,2
ac19_46953,YXXyx,YYXXXYXyyXYXyx,1,80795,11,2
ac19_46954,YYXXYx,YYxYxyXXYxYXX,1,80799,17,2
ac19_46955,YYXXXYX,YYXXXyyxxyxx,2,80800 140461,8,2
ac19_46956,YXXyx,YYXXyXyxYYxyXX,1,80801,9,2
ac19_46957,YXYXyx,YYXXyyXYXXYxx,2,80803 115699,126,2
ac19_46958,YXXyx,YYXyxYxxxxyxxx,1,80805,18,2
ac19_46960,YXXyXyX,YYxxyXYxxxyx,2,80809 148730,23,2
ac19_46961,YXYXYx,YYXXYYxYXyXYx,1,80816,41,2
ac19_46962,YXYXYx,YYYxyXXXXYxyx,1,80818,15,2
ac19_46963,YXXYx,YYYXXXXXyxYYYx,1,80827,51,2
ac19_46964,YYXXXyx,YYXXXyXYxxyX,1,80830,15,2
ac19_46965,YXX,YYXyyXYxyyXYYx,2,80831 106491,21,2
ac19_46968,YYXXXyX,YYXXXXXyyxYX,1,80836,12,2
ac19_46969,YXXyx,YYYXXXXXXyXyX,2,80837 114761,12,2
ac19_46972,YYXXYx,YYXyyxyXyxxYX,1,80842,10,2
ac19_46974,YXYXyx,YYXyxyXyyXyxYxx,1,80848,257,2
ac19_46975,YXyxYXXyx,YYXXXXyXXX,1,80850,89,2
ac19_46977,YYXXYx,YYYYYXXYYYXyx,1,80853,11,2
ac19_46978,YYXXyx,YXYxyXXyXYxyx,1,80858,22,2
ac19_46979,YYXXX,YYXXyXYXXXYx,3,80866 123884 144590,5,2
ac19_46980,YYXXyx,YYXXXYYxYXyyx,1,80868,15,2
ac19_46981,YXYXX,YYYXXYYXXyXyx,1,80872,7,2
ac19_46983,YXYXX,YYXyXyxYxyXXYx,1,80875,8,2
ac19_46986,YXXyx,YYXXYXyyXYXyxx,1,80883,8,2
ac19_46987,YYYXXXyxx,YYYXXYXyxx,1,80885,7,2
ac19_46988,YYXXYXX,YYYXyxyyXyxx,1,80886,15,2
ac19_46989,YYXXX,YYXXYXyyxyXYx,4,80888 105721 108937 116186,12,2
ac19_46990,YYXXyxx,YYYXXyyyxxYx,1,80890,39,2
ac19_46991,YXYXyx,YYXyXXXyXYxxx,2,80891 140170,90,2
ac19_46992,YXXyx,YYYXYXXyXyyxx,1,80893,16,2
ac19_46993,YYXXXYx,YYYxyyXyxxyX,1,80896,7,2
ac19_46995,YXYXyx,YYYXyyXXyxxxx,2,80900 145296,520,2
ac19_46996,YXXyx,YYYXYYxyyXyyxyyX,3,80903 94342 146170,423,2
ac19_46997,YXX,YYYYXyXyxxyX,2,80905 90632,8,2
ac19_46999,YXXyx,YYYXXyxyxYxyxx,1,80909,11,2
ac19_47000,YXXyx,YYYXyyXXXXyxyX,1,80910,25,2
ac19_47001,YXXYx,YYYYXYYXXXYx,2,80912 137387,8,2
ac19_47002,YXyXXyx,YYxyXXXyXYXyxyxyX,2,80913 89620,180,2
ac19_47003,YYYXXXYxx,YYXYYXXYxx,1,80914,31,2
ac19_47004,YXXXyxx,YYXXyxxxYxyx,1,80919,643,2
ac19_47005,YYXXyx,YYXXYXXyxYXYx,1,80926,8,2
ac19_47006,YXXyXyX,YYXXXyXXXyyx,2,80927 129142,13,2
ac19_47007,YYXXX,YYYXXyyyxYYXyx,1,80929,9,2
ac19_47008,YXXYx,YYYYYXXXXXYYxx,1,80931,19,2
ac19_47009,YXYXX,YYYYXXXXYYXXyX,1,80932,12,2
ac19_47010,YXXXyXyxx,YYYxxxyyXX,1,80936,46,2
ac19_47012,YYXXX,YXYXXXyXyxxxYx,1,80955,8,2
ac19_47013,YYXXX,YYYXyyxxyyyXYx,1,80957,13,2
ac19_47014,YYXXX,YYYXXYXXYXXyyx,1,80960,10,2
ac19_47016,YYXYXyxxx,YYXyxxYYx,6,80964 101176 111019 135911 141141 152493,57,2
ac19_47017,YXXyx,YYXXyyXXYxxyyX,1,80965,11,2
ac19_47018,YXXyx,YYXYYXyyxyXXYxyX,2,80967 110954,98,2
ac19_47019,YYXXYx,YYYYXXXXyxxYx,1,80969,14,2
ac19_47022,YYXXXXyx,YYYXyxyyX,2,80975 85813,34,2
ac19_47023,YYXXXYX,YYYXXyyxYXX,3,80976 123131 152581,28,2
ac19_47024,YYXXX,YYXYxyyXXYXyxx,1,80978,21,2
ac19_47025,YXXyx,YYXXYXyyXXyXYx,1,80980,33,2
ac19_47026,YYXXX,YYYXXXXYXYYXyX,1,80984,10,2
ac19_47027,YXXYxxyx,YYxyXYXXyyx,1,80986,13,2
ac19_47028,YXXyx,YYYXyxxyxxyyXX,1,80992,31,2
ac19_47029,YXXyx,YYYYXyXXXyXXyx,1,80993,15,2
ac19_47030,YXXyx,YYXYXyyXXyxyXX,1,80995,59,2
ac19_47031,YXXYx,YYYXXXYYXyyxxx,1,80996,12,2
ac19_47032,YYXXYxyxx,YYXyyXXyxx,1,80997,20,2
ac19_47033,YXYXX,YYYXXyyyxxxxyX,1,81000,12,2
ac19_47034,YYXXX,YXYXXXyXyxYxxx,2,81001 112361,9,2
ac19_47035,YYXXYXX,YYYXXyyyxxYX,1,81003,12,2
ac19_47036,YXXyx,YYYXXXyyXyXyXX,1,81005,93,2
ac19_47037,YXXYx,YYXXYYxYXXyyxx,1,81006,10,2
ac19_47038,YXYxyx,YYXXXyxyXyxYx,1,81010,12,2
ac19_47039,YXXyx,YYXXYYXXyXyXyX,1,81014,11,2
ac19_47042,YYXXyx,YYXXYxxyyXyxx,1,81022,6,2
ac19_47043,YYXXX,YYxxxxyXXXyXyx,1,81023,8,2
ac19_47044,YXXYx,YYXYxyXXXXyxxx,1,81025,8,2
ac19_47045,YXXyx,YYXXYXyXyXYXyX,1,81029,27,2
ac19_47046,YXXyx,YYXyyxxyxxyxYx,1,81032,88,2
ac19_47047,YXXyx,YYYXyXyyxxYxx,4,81039 96140 119679 144394,236,2
ac19_47048,YXXyx,YYYXXXyyxyyXX,2,81041 93966,85,2
ac19_47049,YXYXX,YYYYYXyyXXyyxx,1,81042,39,2
ac19_47051,YYXXXYX,YYXXyyXYXYx,3,81046 107040 132680,34,2
ac19_47052,YXYXYx,YYXXXyXYxyxxx,2,81047 151757,40,2
ac19_47053,YXXYXXyX,YYYxxxyyXyX,1,81049,23,2
ac19_47054,YYXXX,YYXXYxxYXyyXyx,1,81053,14,2
ac19_47056,YXXYx,YYXYxYYXXXyxyx,1,81063,8,2
ac19_47058,YXX,YYYYYYXyyXyyyX,3,81066 139323 139406,27,2
ac19_47059,YYXXyx,YYXYXXXyXYxxx,1,81067,94,2
ac19_47060,YYXXX,YYYXyyXYXXXXYx,1,81072,10,2
ac19_47061,YXXXyxx,YYXXXyyxYxxx,1,81074,16,2
ac19_47062,YXXyx,YYXyyxyXXYXXYx,1,81076,100,2
ac19_47064,YXYXyx,YYYxyXXYxyXXX,2,81082 130591,70,2
ac19_47066,YXXYx,YYXXXXXyxxYYx,2,81091 121391,11,2
ac19_47067,YYXXYx,YYXXYXXYYxyxx,1,81092,11,2
ac19_47071,YXXyx,YYYXyyyXyXYXyx,2,81106 108344,25,2
ac19_47072,YXXX,YYYYXyXYxyxyyyX,1,81108,12,2
ac19_47074,YXXYxYxxx,YYXyXyxxyX,2,81112 86308,7,2
ac19_47075,YXyXXyx,YYYxYxyxxyx,2,81116 85617,256,2
ac19_47076,YXXYxxyx,YYXXyyxxx,3,81117 82143 125996,8,2
ac19_47077,YXXyx,YYYXXyyxxyXXYx,1,81119,9,2
ac19_47078,YXXyx,YYYXYxxxyxxyyx,1,81120,27,2
ac19_47080,YYYXXXX,YYxyXXXXYxyx,1,81124,41,2
ac19_47081,YXyXXyX,YYYXyxxyxxxx,1,81128,67,2
ac19_47082,YYXXXyX,YYXXXXyyxYXX,1,81129,10,2
ac19_47083,YXXyx,YYYXyXXyxyyxxx,1,81130,116,2
ac19_47084,YXXXyXXyx,YYxxyxYxyx,2,81132 138714,35,2
ac19_47086,YXXyx,YYYYXyyxxxxyx,1,81136,90,2
ac19_47088,YXXyx,YYYYXXXyxyyXXX,1,81142,160,2
ac19_47090,YXXyXXYx,YYXXXyxYXyx,1,81145,129,2
ac19_47093,YXYXX,YYXyxxYXyyXXYx,1,81150,12,2
ac19_47094,YXX,YYXXyXyxYYxYXyX,1,81154,7,2
ac19_47095,YXXYx,YYXXXYxxxxYXyX,1,81156,13,2
ac19_47096,YXXyx,YYYYXyyyxxYXyX,1,81157,15,2
ac19_47097,YYXXXyxx,YYXYYXyyXYx,1,81159,46,2
ac19_47098,YXXyx,YYYXyxyyxxYxx,1,81161,176,2
ac19_47099,YXXyx,YYXyXYXyxYxxyX,1,81162,9,2
ac19_47100,YXXyx,YYYYXyXyyxyxyX,2,81163 144823,17,2
ac19_47101,YYXXX,YYXYXXyyXyxxYx,1,81167,9,2
ac19_47104,YYXXXyxx,YYxYXYXXyXX,1,81173,30,2
ac19_47105,YYXXXyxx,YYXyyXXXYxx,1,81174,41,2
ac19_47106,YXXyx,YYXyXYXXXXXyxx,1,81178,11,2
ac19_47107,YXyXXyx,YYYXyXXyyxyx,1,81179,20,2
ac19_47108,YYXXYXyxx,YYYYYXXYYXX,1,81180,62,2
ac19_47110,YYXXX,YYXXXXXXYXyxYx,1,81186,8,2
ac19_47111,YXXyx,YYYXXyxxyXXXX,2,81191 130359,15,2
ac19_47112,YXXyx,YYYXXYXyyyxxxxx,2,81195 110444,813,2
ac19_47114,YYXXXyX,YYYxyXYXyXyX,1,81198,36,2
ac19_47115,YXXyx,YYXyxyxyXyXYx,5,81201 112761 115598 138833 154284,17,2
ac19_47119,YXYXyx,YYXyXyxxxyXYx,1,81213,20,2
ac19_47121,YXYXyx,YYXyXXYxxYXyx,1,81215,22,2
ac19_47122,YYXXyxxyX,YYXXyXyXYX,1,81216,7,2
ac19_47124,YXYxyx,YYXYxYxxYxyyX,1,81218,47,2
ac19_47125,YXXX,YYXYxyyXyyxYX,3,81220 102182 104123,12,2
