name,arm,solved,aut_assisted,nodes_explored,budget,cap
ac19_30089,s20_bare,0,0,1000,1000,255
ac19_3009,s20_bare,1,0,39,1000,255
ac19_30090,s20_bare,1,0,41,1000,255
ac19_30091,s20_bare,1,0,101,1000,255
ac19_30092,s20_bare,1,0,61,1000,255
ac19_30093,s20_bare,1,0,88,1000,255
ac19_30094,s20_bare,1,0,62,1000,255
ac19_30095,s20_bare,1,0,5,1000,255
ac19_30096,s20_bare,0,0,1000,1000,255
ac19_30097,s20_bare,1,0,5,1000,255
ac19_30098,s20_bare,1,0,8,1000,255
ac19_30099,s20_bare,1,0,15,1000,255
ac19_301,s20_bare,1,0,6,1000,255
ac19_3010,s20_bare,1,0,269,1000,255
ac19_30100,s20_bare,1,0,140,1000,255
ac19_30101,s20_bare,1,0,19,1000,255
ac19_30102,s20_bare,1,0,306,1000,255
ac19_30103,s20_bare,1,0,6,1000,255
ac19_30104,s20_bare,1,0,7,1000,255
ac19_30105,s20_bare,1,0,12,1000,255
ac19_30106,s20_bare,1,0,12,1000,255
ac19_30107,s20_bare,0,0,1000,1000,255
ac19_30108,s20_bare,0,0,1000,1000,255
ac19_30109,s20_bare,1,0,19,1000,255
ac19_3011,s20_bare,1,0,55,1000,255
ac19_30110,s20_bare,1,0,10,1000,255
ac19_30111,s20_bare,1,0,39,1000,255
ac19_30112,s20_bare,1,0,5,1000,255
ac19_30113,s20_bare,1,0,11,1000,255
ac19_30114,s20_bare,1,0,7,1000,255
ac19_30115,s20_bare,1,0,6,1000,255
ac19_30116,s20_bare,1,0,18,1000,255
ac19_30117,s20_bare,1,0,14,1000,255
ac19_30118,s20_bare,1,0,13,1000,255
ac19_30119,s20_bare,1,0,7,1000,255
ac19_3012,s20_bare,0,0,1000,1000,255
ac19_30120,s20_bare,1,0,7,1000,255
ac19_30121,s20_bare,1,0,7,1000,255
ac19_30122,s20_bare,1,0,9,1000,255
ac19_30123,s20_bare,1,0,156,1000,255
ac19_30124,s20_bare,1,0,15,1000,255
ac19_30125,s20_bare,1,0,48,1000,255
ac19_30126,s20_bare,1,0,8,1000,255
ac19_30127,s20_bare,1,0,74,1000,255
ac19_30128,s20_bare,1,0,305,1000,255
ac19_30129,s20_bare,1,0,11,1000,255
ac19_3013,s20_bare,1,0,343,1000,255
ac19_30130,s20_bare,1,0,37,1000,255
ac19_30131,s20_bare,1,0,46,1000,255
ac19_30132,s20_bare,1,0,11,1000,255
ac19_30133,s20_bare,1,0,5,1000,255
ac19_30134,s20_bare,1,0,845,1000,255
ac19_30135,s20_bare,0,0,1000,1000,255
ac19_30136,s20_bare,1,0,663,1000,255
ac19_30137,s20_bare,1,0,11,1000,255
ac19_30138,s20_bare,1,0,11,1000,255
ac19_30139,s20_bare,1,0,19,1000,255
ac19_3014,s20_bare,1,0,7,1000,255
ac19_30140,s20_bare,1,0,64,1000,255
ac19_30141,s20_bare,1,0,35,1000,255
ac19_30142,s20_bare,1,0,261,1000,255
ac19_30143,s20_bare,1,0,9,1000,255
ac19_30144,s20_bare,1,0,180,1000,255
ac19_30145,s20_bare,1,0,200,1000,255
ac19_30146,s20_bare,1,0,10,1000,255
ac19_30147,s20_bare,1,0,22,1000,255
ac19_30148,s20_bare,1,0,22,1000,255
ac19_30149,s20_bare,1,0,8,1000,255
ac19_3015,s20_bare,1,0,67,1000,255
ac19_30150,s20_bare,1,0,68,1000,255
ac19_30151,s20_bare,1,0,230,1000,255
ac19_30152,s20_bare,1,0,14,1000,255
ac19_30153,s20_bare,1,0,7,1000,255
ac19_30154,s20_bare,1,0,23,1000,255
ac19_30155,s20_bare,1,0,501,1000,255
ac19_30156,s20_bare,1,0,9,1000,255
ac19_30157,s20_bare,1,0,20,1000,255
ac19_30158,s20_bare,1,0,6,1000,255
ac19_30159,s20_bare,1,0,15,1000,255
ac19_3016,s20_bare,1,0,41,1000,255
ac19_30160,s20_bare,1,0,6,1000,255
ac19_30161,s20_bare,1,0,15,1000,255
ac19_30162,s20_bare,1,0,9,1000,255
ac19_30163,s20_bare,1,0,8,1000,255
ac19_30164,s20_bare,1,0,9,1000,255
ac19_30165,s20_bare,1,0,6,1000,255
ac19_30166,s20_bare,1,0,20,1000,255
ac19_30167,s20_bare,1,0,10,1000,255
ac19_30168,s20_bare,1,0,10,1000,255
ac19_30169,s20_bare,1,0,11,1000,255
ac19_3017,s20_bare,1,0,8,1000,255
ac19_30170,s20_bare,1,0,20,1000,255
ac19_30171,s20_bare,1,0,11,1000,255
ac19_30172,s20_bare,1,0,36,1000,255
ac19_30173,s20_bare,1,0,128,1000,255
ac19_30174,s20_bare,1,0,29,1000,255
ac19_30175,s20_bare,1,0,46,1000,255
ac19_30176,s20_bare,1,0,44,1000,255
ac19_30177,s20_bare,1,0,856,1000,255
ac19_30178,s20_bare,1,0,11,1000,255
ac19_30179,s20_bare,1,0,16,1000,255
ac19_3018,s20_bare,1,0,10,1000,255
ac19_30180,s20_bare,1,0,5,1000,255
ac19_30181,s20_bare,1,0,33,1000,255
ac19_30182,s20_bare,0,0,1000,1000,255
ac19_30183,s20_bare,0,0,1000,1000,255
ac19_30184,s20_bare,1,0,6,1000,255
ac19_30185,s20_bare,1,0,12,1000,255
ac19_30186,s20_bare,1,0,37,1000,255
ac19_30187,s20_bare,1,0,88,1000,255
ac19_30188,s20_bare,0,0,1000,1000,255
ac19_30189,s20_bare,1,0,8,1000,255
ac19_3019,s20_bare,1,0,311,1000,255
ac19_30190,s20_bare,1,0,6,1000,255
ac19_30191,s20_bare,1,0,631,1000,255
ac19_30192,s20_bare,1,0,8,1000,255
ac19_30193,s20_bare,1,0,16,1000,255
ac19_30194,s20_bare,1,0,8,1000,255
ac19_30195,s20_bare,1,0,37,1000,255
ac19_30196,s20_bare,1,0,9,1000,255
ac19_30197,s20_bare,1,0,87,1000,255
ac19_30198,s20_bare,1,0,529,1000,255
ac19_30199,s20_bare,1,0,13,1000,255
ac19_302,s20_bare,1,0,5,1000,255
ac19_3020,s20_bare,1,0,9,1000,255
ac19_30200,s20_bare,1,0,20,1000,255
ac19_30201,s20_bare,0,0,1000,1000,255
ac19_30202,s20_bare,1,0,8,1000,255
ac19_30203,s20_bare,1,0,11,1000,255
ac19_30204,s20_bare,1,0,9,1000,255
ac19_30205,s20_bare,1,0,6,1000,255
ac19_30206,s20_bare,1,0,19,1000,255
ac19_30207,s20_bare,1,0,415,1000,255
ac19_30208,s20_bare,1,0,15,1000,255
ac19_30209,s20_bare,1,0,5,1000,255
ac19_3021,s20_bare,1,0,10,1000,255
ac19_30210,s20_bare,0,0,1000,1000,255
ac19_30211,s20_bare,1,0,9,1000,255
ac19_30212,s20_bare,1,0,39,1000,255
ac19_30213,s20_bare,1,0,9,1000,255
ac19_30214,s20_bare,1,0,46,1000,255
ac19_30215,s20_bare,0,0,1000,1000,255
ac19_30216,s20_bare,1,0,13,1000,255
ac19_30217,s20_bare,1,0,5,1000,255
ac19_30218,s20_bare,1,0,14,1000,255
ac19_30219,s20_bare,0,0,1000,1000,255
ac19_3022,s20_bare,1,0,13,1000,255
ac19_30220,s20_bare,1,0,13,1000,255
ac19_30221,s20_bare,0,0,1000,1000,255
ac19_30222,s20_bare,1,0,9,1000,255
ac19_30223,s20_bare,1,0,21,1000,255
ac19_30224,s20_bare,1,0,6,1000,255
ac19_30225,s20_bare,1,0,191,1000,255
ac19_30226,s20_bare,1,0,10,1000,255
ac19_30227,s20_bare,1,0,75,1000,255
ac19_30228,s20_bare,1,0,7,1000,255
ac19_30229,s20_bare,1,0,639,1000,255
ac19_3023,s20_bare,1,0,9,1000,255
ac19_30230,s20_bare,1,0,728,1000,255
ac19_30231,s20_bare,1,0,13,1000,255
ac19_30232,s20_bare,1,0,10,1000,255
ac19_30233,s20_bare,1,0,5,1000,255
ac19_30234,s20_bare,1,0,46,1000,255
ac19_30235,s20_bare,0,0,1000,1000,255
ac19_30236,s20_bare,1,0,76,1000,255
ac19_30237,s20_bare,1,0,30,1000,255
ac19_30238,s20_bare,1,0,11,1000,255
ac19_30239,s20_bare,1,0,4,1000,255
ac19_3024,s20_bare,1,0,8,1000,255
ac19_30240,s20_bare,1,0,12,1000,255
ac19_30241,s20_bare,1,0,9,1000,255
ac19_30242,s20_bare,1,0,58,1000,255
ac19_30243,s20_bare,1,0,33,1000,255
ac19_30244,s20_bare,1,0,72,1000,255
ac19_30245,s20_bare,1,0,6,1000,255
ac19_30246,s20_bare,1,0,57,1000,255
ac19_30247,s20_bare,1,0,6,1000,255
ac19_30248,s20_bare,1,0,42,1000,255
ac19_30249,s20_bare,1,0,20,1000,255
ac19_3025,s20_bare,1,0,114,1000,255
ac19_30250,s20_bare,0,0,1000,1000,255
ac19_30251,s20_bare,1,0,9,1000,255
ac19_30252,s20_bare,1,0,6,1000,255
ac19_30253,s20_bare,1,0,120,1000,255
ac19_30254,s20_bare,1,0,151,1000,255
ac19_30255,s20_bare,1,0,30,1000,255
ac19_30256,s20_bare,0,0,1000,1000,255
ac19_30257,s20_bare,1,0,5,1000,255
ac19_30258,s20_bare,1,0,9,1000,255
ac19_30259,s20_bare,1,0,6,1000,255
ac19_3026,s20_bare,1,0,8,1000,255
ac19_30260,s20_bare,1,0,87,1000,255
ac19_30261,s20_bare,1,0,5,1000,255
ac19_30262,s20_bare,1,0,5,1000,255
ac19_30263,s20_bare,1,0,7,1000,255
ac19_30264,s20_bare,1,0,14,1000,255
ac19_30265,s20_bare,1,0,85,1000,255
ac19_30266,s20_bare,1,0,5,1000,255
ac19_30267,s20_bare,1,0,219,1000,255
ac19_30268,s20_bare,1,0,77,1000,255
ac19_30269,s20_bare,1,0,108,1000,255
ac19_3027,s20_bare,1,0,9,1000,255
ac19_30270,s20_bare,1,0,24,1000,255
ac19_30271,s20_bare,1,0,63,1000,255
ac19_30272,s20_bare,1,0,14,1000,255
ac19_30273,s20_bare,1,0,6,1000,255
ac19_30274,s20_bare,1,0,59,1000,255
ac19_30275,s20_bare,1,0,12,1000,255
ac19_30276,s20_bare,1,0,9,1000,255
ac19_30277,s20_bare,1,0,17,1000,255
ac19_30278,s20_bare,1,0,6,1000,255
ac19_30279,s20_bare,1,0,12,1000,255
ac19_3028,s20_bare,1,0,14,1000,255
ac19_30280,s20_bare,1,0,5,1000,255
ac19_30281,s20_bare,1,0,95,1000,255
ac19_30282,s20_bare,1,0,7,1000,255
ac19_30283,s20_bare,1,0,9,1000,255
ac19_30284,s20_bare,0,0,1000,1000,255
ac19_30285,s20_bare,1,0,601,1000,255
ac19_30286,s20_bare,1,0,25,1000,255
ac19_30287,s20_bare,1,0,162,1000,255
ac19_30288,s20_bare,1,0,50,1000,255
ac19_30289,s20_bare,1,0,8,1000,255
ac19_3029,s20_bare,1,0,4,1000,255
ac19_30290,s20_bare,1,0,21,1000,255
ac19_30291,s20_bare,1,0,7,1000,255
ac19_30292,s20_bare,1,0,6,1000,255
ac19_30293,s20_bare,1,0,50,1000,255
ac19_30294,s20_bare,1,0,41,1000,255
ac19_30295,s20_bare,1,0,58,1000,255
ac19_30296,s20_bare,1,0,28,1000,255
ac19_30297,s20_bare,1,0,10,1000,255
ac19_30298,s20_bare,1,0,12,1000,255
ac19_30299,s20_bare,1,0,11,1000,255
ac19_303,s20_bare,1,0,16,1000,255
ac19_3030,s20_bare,1,0,12,1000,255
ac19_30300,s20_bare,1,0,111,1000,255
ac19_30301,s20_bare,1,0,30,1000,255
ac19_30302,s20_bare,1,0,15,1000,255
ac19_30303,s20_bare,1,0,882,1000,255
ac19_30304,s20_bare,1,0,11,1000,255
ac19_30305,s20_bare,1,0,9,1000,255
ac19_30306,s20_bare,1,0,7,1000,255
ac19_30307,s20_bare,1,0,32,1000,255
ac19_30308,s20_bare,1,0,7,1000,255
ac19_30309,s20_bare,1,0,27,1000,255
ac19_3031,s20_bare,1,0,31,1000,255
ac19_30310,s20_bare,1,0,13,1000,255
ac19_30311,s20_bare,1,0,76,1000,255
ac19_30312,s20_bare,1,0,10,1000,255
ac19_30313,s20_bare,1,0,4,1000,255
ac19_30314,s20_bare,1,0,602,1000,255
ac19_30315,s20_bare,1,0,18,1000,255
ac19_30316,s20_bare,1,0,23,1000,255
ac19_30317,s20_bare,1,0,5,1000,255
ac19_30318,s20_bare,1,0,10,1000,255
ac19_30319,s20_bare,1,0,8,1000,255
ac19_3032,s20_bare,1,0,3,1000,255
ac19_30320,s20_bare,1,0,10,1000,255
ac19_30321,s20_bare,0,0,1000,1000,255
ac19_30322,s20_bare,1,0,11,1000,255
ac19_30323,s20_bare,1,0,446,1000,255
ac19_30324,s20_bare,1,0,157,1000,255
ac19_30325,s20_bare,0,0,1000,1000,255
ac19_30326,s20_bare,0,0,1000,1000,255
ac19_30327,s20_bare,1,0,13,1000,255
ac19_30328,s20_bare,1,0,10,1000,255
ac19_30329,s20_bare,1,0,20,1000,255
ac19_3033,s20_bare,1,0,390,1000,255
ac19_30330,s20_bare,1,0,8,1000,255
ac19_30331,s20_bare,1,0,8,1000,255
ac19_30332,s20_bare,1,0,31,1000,255
ac19_30333,s20_bare,1,0,5,1000,255
ac19_30334,s20_bare,1,0,16,1000,255
ac19_30335,s20_bare,1,0,126,1000,255
ac19_30336,s20_bare,1,0,65,1000,255
ac19_30337,s20_bare,1,0,131,1000,255
ac19_30338,s20_bare,1,0,254,1000,255
ac19_30339,s20_bare,1,0,9,1000,255
ac19_3034,s20_bare,1,0,55,1000,255
ac19_30340,s20_bare,1,0,5,1000,255
ac19_30341,s20_bare,1,0,11,1000,255
ac19_30342,s20_bare,1,0,492,1000,255
ac19_30343,s20_bare,1,0,65,1000,255
ac19_30344,s20_bare,1,0,17,1000,255
ac19_30345,s20_bare,1,0,9,1000,255
ac19_30346,s20_bare,1,0,41,1000,255
ac19_30347,s20_bare,1,0,85,1000,255
ac19_30348,s20_bare,1,0,526,1000,255
ac19_30349,s20_bare,1,0,880,1000,255
ac19_3035,s20_bare,1,0,26,1000,255
ac19_30350,s20_bare,1,0,132,1000,255
ac19_30351,s20_bare,1,0,5,1000,255
ac19_30352,s20_bare,1,0,21,1000,255
ac19_30353,s20_bare,1,0,11,1000,255
ac19_30354,s20_bare,1,0,16,1000,255
ac19_30355,s20_bare,1,0,7,1000,255
ac19_30356,s20_bare,1,0,12,1000,255
ac19_30357,s20_bare,1,0,11,1000,255
ac19_30358,s20_bare,1,0,114,1000,255
ac19_30359,s20_bare,0,0,1000,1000,255
ac19_3036,s20_bare,1,0,12,1000,255
ac19_30360,s20_bare,1,0,6,1000,255
ac19_30361,s20_bare,1,0,10,1000,255
ac19_30362,s20_bare,1,0,855,1000,255
ac19_30363,s20_bare,1,0,14,1000,255
ac19_30364,s20_bare,1,0,37,1000,255
ac19_30365,s20_bare,1,0,110,1000,255
ac19_30366,s20_bare,1,0,80,1000,255
ac19_30367,s20_bare,1,0,5,1000,255
ac19_30368,s20_bare,1,0,5,1000,255
ac19_30369,s20_bare,1,0,82,1000,255
ac19_3037,s20_bare,1,0,42,1000,255
ac19_30370,s20_bare,1,0,33,1000,255
ac19_30371,s20_bare,1,0,46,1000,255
ac19_30372,s20_bare,1,0,39,1000,255
ac19_30373,s20_bare,1,0,12,1000,255
ac19_30374,s20_bare,1,0,8,1000,255
ac19_30375,s20_bare,1,0,5,1000,255
ac19_30376,s20_bare,1,0,12,1000,255
ac19_30377,s20_bare,1,0,10,1000,255
ac19_30378,s20_bare,1,0,27,1000,255
ac19_30379,s20_bare,1,0,18,1000,255
ac19_3038,s20_bare,1,0,186,1000,255
ac19_30380,s20_bare,1,0,7,1000,255
ac19_30381,s20_bare,0,0,1000,1000,255
ac19_30382,s20_bare,0,0,1000,1000,255
ac19_30383,s20_bare,1,0,4,1000,255
ac19_30384,s20_bare,1,0,11,1000,255
ac19_30385,s20_bare,1,0,30,1000,255
ac19_30386,s20_bare,0,0,1000,1000,255
ac19_30387,s20_bare,1,0,11,1000,255
ac19_30388,s20_bare,1,0,7,1000,255
ac19_30389,s20_bare,1,0,6,1000,255
ac19_3039,s20_bare,1,0,36,1000,255
ac19_30390,s20_bare,1,0,9,1000,255
ac19_30391,s20_bare,1,0,11,1000,255
ac19_30392,s20_bare,1,0,33,1000,255
ac19_30393,s20_bare,1,0,47,1000,255
ac19_30394,s20_bare,1,0,13,1000,255
ac19_30395,s20_bare,1,0,9,1000,255
ac19_30396,s20_bare,1,0,11,1000,255
ac19_30397,s20_bare,1,0,11,1000,255
ac19_30398,s20_bare,1,0,54,1000,255
ac19_30399,s20_bare,1,0,119,1000,255
ac19_304,s20_bare,1,0,14,1000,255
ac19_3040,s20_bare,1,0,6,1000,255
ac19_30400,s20_bare,1,0,6,1000,255
ac19_30401,s20_bare,1,0,4,1000,255
ac19_30402,s20_bare,0,0,1000,1000,255
ac19_30403,s20_bare,1,0,734,1000,255
ac19_30404,s20_bare,0,0,1000,1000,255
ac19_30405,s20_bare,1,0,14,1000,255
ac19_30406,s20_bare,1,0,9,1000,255
ac19_30407,s20_bare,0,0,1000,1000,255
ac19_30408,s20_bare,1,0,28,1000,255
ac19_30409,s20_bare,1,0,9,1000,255
ac19_3041,s20_bare,1,0,11,1000,255
ac19_30410,s20_bare,1,0,213,1000,255
ac19_30411,s20_bare,1,0,60,1000,255
ac19_30412,s20_bare,1,0,401,1000,255
ac19_30413,s20_bare,1,0,13,1000,255
ac19_30414,s20_bare,1,0,6,1000,255
ac19_30415,s20_bare,1,0,391,1000,255
ac19_30416,s20_bare,1,0,27,1000,255
ac19_30417,s20_bare,1,0,8,1000,255
ac19_30418,s20_bare,1,0,5,1000,255
ac19_30419,s20_bare,0,0,1000,1000,255
ac19_3042,s20_bare,1,0,102,1000,255
ac19_30420,s20_bare,1,0,76,1000,255
ac19_30421,s20_bare,1,0,42,1000,255
ac19_30422,s20_bare,1,0,61,1000,255
ac19_30423,s20_bare,1,0,807,1000,255
ac19_30424,s20_bare,1,0,11,1000,255
ac19_30425,s20_bare,1,0,47,1000,255
ac19_30426,s20_bare,1,0,8,1000,255
ac19_30427,s20_bare,1,0,120,1000,255
ac19_30428,s20_bare,1,0,164,1000,255
ac19_30429,s20_bare,1,0,14,1000,255
ac19_3043,s20_bare,1,0,8,1000,255
ac19_30430,s20_bare,1,0,13,1000,255
ac19_30431,s20_bare,1,0,17,1000,255
ac19_30432,s20_bare,1,0,4,1000,255
ac19_30433,s20_bare,0,0,1000,1000,255
ac19_30434,s20_bare,1,0,6,1000,255
ac19_30435,s20_bare,1,0,216,1000,255
ac19_30436,s20_bare,1,0,10,1000,255
ac19_30437,s20_bare,1,0,15,1000,255
ac19_30438,s20_bare,1,0,14,1000,255
ac19_30439,s20_bare,0,0,1000,1000,255
ac19_3044,s20_bare,1,0,8,1000,255
ac19_30440,s20_bare,1,0,36,1000,255
ac19_30441,s20_bare,1,0,9,1000,255
ac19_30442,s20_bare,1,0,6,1000,255
ac19_30443,s20_bare,1,0,15,1000,255
ac19_30444,s20_bare,1,0,9,1000,255
ac19_30445,s20_bare,1,0,29,1000,255
ac19_30446,s20_bare,1,0,76,1000,255
ac19_30447,s20_bare,1,0,12,1000,255
ac19_30448,s20_bare,0,0,1000,1000,255
ac19_30449,s20_bare,1,0,74,1000,255
ac19_3045,s20_bare,1,0,112,1000,255
ac19_30450,s20_bare,0,0,1000,1000,255
ac19_30451,s20_bare,1,0,39,1000,255
ac19_30452,s20_bare,1,0,8,1000,255
ac19_30453,s20_bare,1,0,8,1000,255
ac19_30454,s20_bare,1,0,95,1000,255
ac19_30455,s20_bare,1,0,31,1000,255
ac19_30456,s20_bare,1,0,12,1000,255
ac19_30457,s20_bare,1,0,5,1000,255
ac19_30458,s20_bare,1,0,26,1000,255
ac19_30459,s20_bare,1,0,8,1000,255
ac19_3046,s20_bare,1,0,9,1000,255
ac19_30460,s20_bare,1,0,14,1000,255
ac19_30461,s20_bare,1,0,14,1000,255
ac19_30462,s20_bare,1,0,7,1000,255
ac19_30463,s20_bare,1,0,39,1000,255
ac19_30464,s20_bare,1,0,7,1000,255
ac19_30465,s20_bare,1,0,16,1000,255
ac19_30466,s20_bare,1,0,9,1000,255
ac19_30467,s20_bare,1,0,845,1000,255
ac19_30468,s20_bare,1,0,6,1000,255
ac19_30469,s20_bare,1,0,29,1000,255
ac19_3047,s20_bare,1,0,14,1000,255
ac19_30470,s20_bare,1,0,27,1000,255
ac19_30471,s20_bare,1,0,24,1000,255
ac19_30472,s20_bare,1,0,8,1000,255
ac19_30473,s20_bare,1,0,140,1000,255
ac19_30474,s20_bare,1,0,9,1000,255
ac19_30475,s20_bare,1,0,226,1000,255
ac19_30476,s20_bare,1,0,33,1000,255
ac19_30477,s20_bare,1,0,6,1000,255
ac19_30478,s20_bare,1,0,11,1000,255
ac19_30479,s20_bare,0,0,1000,1000,255
ac19_3048,s20_bare,1,0,11,1000,255
ac19_30480,s20_bare,1,0,126,1000,255
ac19_30481,s20_bare,1,0,35,1000,255
ac19_30482,s20_bare,1,0,13,1000,255
ac19_30483,s20_bare,1,0,5,1000,255
ac19_30484,s20_bare,1,0,9,1000,255
ac19_30485,s20_bare,1,0,13,1000,255
ac19_30486,s20_bare,1,0,74,1000,255
ac19_30487,s20_bare,1,0,15,1000,255
ac19_30488,s20_bare,1,0,18,1000,255
ac19_30489,s20_bare,1,0,19,1000,255
ac19_3049,s20_bare,1,0,62,1000,255
ac19_30490,s20_bare,1,0,695,1000,255
ac19_30491,s20_bare,1,0,6,1000,255
ac19_30492,s20_bare,1,0,13,1000,255
ac19_30493,s20_bare,1,0,5,1000,255
ac19_30494,s20_bare,0,0,1000,1000,255
ac19_30495,s20_bare,1,0,285,1000,255
ac19_30496,s20_bare,1,0,213,1000,255
ac19_30497,s20_bare,1,0,7,1000,255
ac19_30498,s20_bare,1,0,15,1000,255
ac19_30499,s20_bare,1,0,5,1000,255
ac19_305,s20_bare,1,0,5,1000,255
ac19_3050,s20_bare,1,0,5,1000,255
ac19_30500,s20_bare,1,0,31,1000,255
ac19_30501,s20_bare,1,0,8,1000,255
ac19_30502,s20_bare,1,0,8,1000,255
ac19_30503,s20_bare,1,0,11,1000,255
ac19_30504,s20_bare,1,0,42,1000,255
ac19_30505,s20_bare,1,0,10,1000,255
ac19_30506,s20_bare,1,0,5,1000,255
ac19_30507,s20_bare,1,0,154,1000,255
ac19_30508,s20_bare,1,0,8,1000,255
ac19_30509,s20_bare,1,0,28,1000,255
ac19_3051,s20_bare,1,0,12,1000,255
ac19_30510,s20_bare,1,0,7,1000,255
ac19_30511,s20_bare,1,0,270,1000,255
ac19_30512,s20_bare,1,0,42,1000,255
ac19_30513,s20_bare,1,0,6,1000,255
ac19_30514,s20_bare,1,0,10,1000,255
ac19_30515,s20_bare,1,0,47,1000,255
ac19_30516,s20_bare,1,0,7,1000,255
ac19_30517,s20_bare,1,0,5,1000,255
ac19_30518,s20_bare,1,0,43,1000,255
ac19_30519,s20_bare,1,0,9,1000,255
ac19_3052,s20_bare,1,0,384,1000,255
ac19_30520,s20_bare,1,0,6,1000,255
ac19_30521,s20_bare,1,0,11,1000,255
ac19_30522,s20_bare,0,0,1000,1000,255
ac19_30523,s20_bare,1,0,59,1000,255
ac19_30524,s20_bare,0,0,1000,1000,255
ac19_30525,s20_bare,1,0,77,1000,255
ac19_30526,s20_bare,1,0,50,1000,255
ac19_30527,s20_bare,1,0,10,1000,255
ac19_30528,s20_bare,1,0,6,1000,255
ac19_30529,s20_bare,1,0,15,1000,255
ac19_3053,s20_bare,1,0,386,1000,255
ac19_30530,s20_bare,1,0,19,1000,255
ac19_30531,s20_bare,1,0,9,1000,255
ac19_30532,s20_bare,1,0,219,1000,255
ac19_30533,s20_bare,1,0,24,1000,255
ac19_30534,s20_bare,1,0,20,1000,255
ac19_30535,s20_bare,0,0,1000,1000,255
ac19_30536,s20_bare,1,0,77,1000,255
ac19_30537,s20_bare,0,0,1000,1000,255
ac19_30538,s20_bare,1,0,6,1000,255
ac19_30539,s20_bare,1,0,17,1000,255
ac19_3054,s20_bare,1,0,11,1000,255
ac19_30540,s20_bare,0,0,1000,1000,255
ac19_30541,s20_bare,1,0,917,1000,255
ac19_30542,s20_bare,1,0,8,1000,255
ac19_30543,s20_bare,1,0,14,1000,255
ac19_30544,s20_bare,1,0,11,1000,255
ac19_30545,s20_bare,1,0,6,1000,255
ac19_30546,s20_bare,1,0,14,1000,255
ac19_30547,s20_bare,1,0,5,1000,255
ac19_30548,s20_bare,1,0,12,1000,255
ac19_30549,s20_bare,1,0,8,1000,255
ac19_3055,s20_bare,1,0,9,1000,255
ac19_30550,s20_bare,1,0,190,1000,255
ac19_30551,s20_bare,1,0,7,1000,255
ac19_30552,s20_bare,1,0,16,1000,255
ac19_30553,s20_bare,1,0,21,1000,255
ac19_30554,s20_bare,1,0,8,1000,255
ac19_30555,s20_bare,0,0,1000,1000,255
ac19_30556,s20_bare,1,0,25,1000,255
ac19_30557,s20_bare,1,0,19,1000,255
ac19_30558,s20_bare,1,0,7,1000,255
ac19_30559,s20_bare,1,0,6,1000,255
ac19_3056,s20_bare,1,0,12,1000,255
ac19_30560,s20_bare,1,0,5,1000,255
ac19_30561,s20_bare,0,0,1000,1000,255
ac19_30562,s20_bare,1,0,220,1000,255
ac19_30563,s20_bare,1,0,28,1000,255
ac19_30564,s20_bare,0,0,1000,1000,255
ac19_30565,s20_bare,1,0,15,1000,255
ac19_30566,s20_bare,1,0,42,1000,255
ac19_30567,s20_bare,1,0,35,1000,255
ac19_30568,s20_bare,1,0,7,1000,255
ac19_30569,s20_bare,0,0,1000,1000,255
ac19_3057,s20_bare,1,0,99,1000,255
ac19_30570,s20_bare,1,0,115,1000,255
ac19_30571,s20_bare,1,0,10,1000,255
ac19_30572,s20_bare,1,0,5,1000,255
ac19_30573,s20_bare,1,0,5,1000,255
ac19_30574,s20_bare,1,0,7,1000,255
ac19_30575,s20_bare,1,0,8,1000,255
ac19_30576,s20_bare,1,0,11,1000,255
ac19_30577,s20_bare,1,0,639,1000,255
ac19_30578,s20_bare,1,0,122,1000,255
ac19_30579,s20_bare,1,0,152,1000,255
ac19_3058,s20_bare,1,0,9,1000,255
ac19_30580,s20_bare,1,0,39,1000,255
ac19_30581,s20_bare,1,0,917,1000,255
ac19_30582,s20_bare,1,0,8,1000,255
ac19_30583,s20_bare,1,0,17,1000,255
ac19_30584,s20_bare,1,0,9,1000,255
ac19_30585,s20_bare,1,0,17,1000,255
ac19_30586,s20_bare,1,0,58,1000,255
ac19_30587,s20_bare,1,0,10,1000,255
ac19_30588,s20_bare,1,0,13,1000,255
ac19_30589,s20_bare,1,0,33,1000,255
ac19_3059,s20_bare,1,0,16,1000,255
ac19_30590,s20_bare,1,0,67,1000,255
ac19_30591,s20_bare,1,0,153,1000,255
ac19_30592,s20_bare,1,0,96,1000,255
ac19_30593,s20_bare,1,0,8,1000,255
ac19_30594,s20_bare,1,0,7,1000,255
ac19_30595,s20_bare,1,0,16,1000,255
ac19_30596,s20_bare,1,0,12,1000,255
ac19_30597,s20_bare,1,0,51,1000,255
ac19_30598,s20_bare,1,0,10,1000,255
ac19_30599,s20_bare,1,0,9,1000,255
ac19_306,s20_bare,1,0,11,1000,255
ac19_3060,s20_bare,1,0,21,1000,255
ac19_30600,s20_bare,1,0,124,1000,255
ac19_30601,s20_bare,1,0,23,1000,255
ac19_30602,s20_bare,1,0,18,1000,255
ac19_30603,s20_bare,1,0,919,1000,255
ac19_30604,s20_bare,1,0,302,1000,255
ac19_30605,s20_bare,1,0,6,1000,255
ac19_30606,s20_bare,1,0,15,1000,255
ac19_30607,s20_bare,1,0,16,1000,255
ac19_30608,s20_bare,1,0,9,1000,255
ac19_30609,s20_bare,1,0,8,1000,255
ac19_3061,s20_bare,1,0,220,1000,255
