representation,preproc,metric,algorithm,k,ari,nmi,bal_acc
kmer23,z-length,euclidean,ward,6,0.08788641795089447,0.172802208423663,0.6950827861832715
ring_dual_permsym,z,correlation,ward,5,0.08778786156631857,0.13452025923265076,0.6771695689409079
ring_dual_permsym,z-length,euclidean,kmeans,5,0.0877757282983759,0.1539394886962649,0.6870182700542392
ring_dual_permsym,z-length,cosine,kmeans,5,0.0877757282983759,0.1539394886962649,0.6870182700542392
ring_dual_permsym,z-length,correlation,kmeans,5,0.0877757282983759,0.1539394886962649,0.6870182700542392
kmer2,z-length,euclidean,kmeans,3,0.08775853794315586,0.09901142102519285,0.6716742791892663
kmer2,z-length,cosine,kmeans,3,0.08775853794315586,0.09901142102519285,0.6716742791892663
kmer2,z-length,correlation,kmeans,3,0.08775853794315586,0.09901142102519285,0.6716742791892663
ring_dual_permsym,z,cosine,ward,3,0.08771954497895001,0.08254640344513586,0.6771695689409079
ring_spectrum,z+pca10,cosine,average,3,0.08758860728262358,0.08381932088538267,0.6763845275478162
kmer2,z-length,correlation,complete,4,0.0875864179704041,0.09356630879314416,0.689551812731944
ring_dual,z-length,cosine,complete,4,0.08754577852177302,0.09151115935391528,0.7108906651441622
ring_dual,z-length,correlation,complete,4,0.08754577852177302,0.09151115935391528,0.7108906651441622
shape (control),z,cosine,single,5,0.0875416339872238,0.09075796863289351,0.6759563231515844
shape (control),z+pca10,cosine,single,5,0.0875416339872238,0.09075796863289351,0.6759563231515844
kmer4,z-length,correlation,spectral,6,0.0875270418580974,0.1468026946292635,0.7439337710533828
knots,z-length,euclidean,spectral,4,0.08728095768444381,0.10692766469828589,0.694083642592064
kmer2,z+pca10,euclidean,complete,6,0.08716737645922952,0.1355092350394952,0.7298743933771054
knots+ring,z-length,euclidean,kmeans,3,0.08700060197746991,0.17440325287312702,0.661540108478447
knots+ring,z-length,cosine,kmeans,3,0.08700060197746991,0.17440325287312702,0.661540108478447
knots+ring,z-length,correlation,kmeans,3,0.08700060197746991,0.17440325287312702,0.661540108478447
ring_spectrum,z+pca10,cosine,spectral,4,0.08695491370465865,0.09029223278527228,0.6926919783043106
ring_spectrum,z,cosine,spectral,4,0.08695166022224148,0.08863839852865714,0.691906936911219
ring_dual_permsym,z,correlation,spectral,5,0.08691073678524432,0.11932529009128173,0.6866257493576934
ring_dual_permsym,z,correlation,spectral,6,0.08677295079977372,0.1310760513913522,0.6906580074222095
kmer23,z+pca10,correlation,complete,3,0.08676009496833778,0.0755187468829821,0.6770625178418499
ring_spectrum,z,euclidean,ward,4,0.08656459218013421,0.14351457576314156,0.6812018270054239
kmer2,z-length,euclidean,ward,4,0.08644361847453365,0.10670336502913517,0.6753140165572367
ring_dual_permsym,z-length,cosine,ward,6,0.08632823788083248,0.1433670787541173,0.7038252926063374
syllable,z,correlation,spectral,3,0.08632527567358285,0.07652411051072905,0.6736011989723094
letters,z-length,cosine,spectral,6,0.08628562790284454,0.11900621604944889,0.7535683699685983
letters,z-length,correlation,spectral,6,0.08628562790284454,0.11900621604944889,0.7535683699685983
ring_autocorr,z-length,cosine,complete,2,0.08620078861997113,0.07452185729171155,0.6405937767627747
kmer2,z,cosine,spectral,6,0.08615054487685408,0.11500124198323218,0.7170639451898373
ring_spectrum,z+pca10,correlation,spectral,2,0.08604332459685632,0.06779569434238433,0.6433414216385955
ring_dual_permsym,z+pca10,correlation,ward,2,0.08597717894549774,0.06579123242310149,0.6449115044247787
ring_spectrum,z,cosine,average,5,0.08595999711004867,0.12689158826012245,0.7143163003140165
whitehead,z-length,euclidean,spectral,2,0.08593895106874037,0.06496842754579986,0.6460890665144162
syllable,z-length,cosine,ward,5,0.0859284439803337,0.1247390683642841,0.7125677990294034
ring_dual_permsym,z+pca10,correlation,complete,2,0.08589177183404577,0.06485459425518134,0.6484441906936911
ring_dual_permsym,z-length,euclidean,kmeans,2,0.08588960255672078,0.06775028299843074,0.6515843562660577
ring_dual_permsym,z-length,cosine,kmeans,2,0.08588960255672078,0.06775028299843074,0.6515843562660577
ring_dual_permsym,z-length,correlation,kmeans,2,0.08588960255672078,0.06775028299843074,0.6515843562660577
letters,z-length,euclidean,ward,3,0.08588904770959699,0.08066475003511395,0.6555452469312018
ring_dual_permsym,z,cosine,ward,4,0.08585943739067009,0.07900406561661166,0.6771695689409079
kmer3,z-length,correlation,spectral,6,0.08580836731756956,0.104430869166684,0.7125677990294034
kmer4,z+pca10,correlation,complete,6,0.0857153860063379,0.11671614013262198,0.7425421067656295
all,z-length,cosine,complete,3,0.08563861950483213,0.10241330559195931,0.6547602055381102
all,z-length,correlation,complete,3,0.08563861950483213,0.10241330559195931,0.6547602055381102
syllable,z-length,cosine,average,6,0.08556355486949366,0.14234385254591736,0.7214173565515273
whitehead,z,correlation,complete,4,0.08545246630923815,0.08730997357574562,0.6759920068512704
syllable,z,euclidean,spectral,3,0.08531465246137054,0.07219763360658857,0.6691050528118755
syllable,z+pca10,euclidean,spectral,3,0.08531465246137054,0.07219763360658857,0.6691050528118755
ring_spectrum,z-length,cosine,spectral,4,0.08522781565468171,0.09522929350083419,0.7159934341992578
ring_spectrum,z-length,correlation,spectral,5,0.08519877088664476,0.10823816257866609,0.7153154439052241
kmer3,z-length,correlation,ward,4,0.0850243222780363,0.10657184194013211,0.6749214958606908
ring_spectrum,z+pca10,euclidean,average,6,0.08488686494510948,0.1430768940583385,0.6950827861832715
kmer23,z,euclidean,ward,5,0.08488166007927601,0.141018910298169,0.6837710533828147
kmer23,z+pca10,euclidean,complete,5,0.08455549820214654,0.10016700099614227,0.6774550385383957
shape (control),z-length,cosine,single,4,0.08451297848363254,0.08263540976754001,0.657293748215815
shape (control),z-length,correlation,single,4,0.08451297848363254,0.08263540976754,0.657293748215815
ring_dual_permsym,z,euclidean,ward,4,0.0844264276359645,0.12659264104042145,0.6812018270054239
ring_autocorr,z-length,correlation,complete,3,0.08439314733007372,0.07866487170983065,0.661504424778761
kmer3,z-length,correlation,ward,5,0.08428091027477659,0.10134346033391854,0.6749214958606908
ring_dual,z-length,euclidean,kmeans,5,0.08420129070096732,0.14791068735508103,0.7137453611190407
ring_dual,z-length,cosine,kmeans,5,0.08420129070096732,0.14791068735508103,0.7137453611190407
ring_dual,z-length,correlation,kmeans,5,0.08420129070096732,0.14791068735508103,0.7137453611190407
ring_autocorr,z-length,correlation,complete,5,0.0841119520539804,0.12574379582874132,0.7340850699400514
knots,z,correlation,complete,6,0.08358594223814528,0.15457504056021393,0.7538538395660863
kmer23,z-length,cosine,spectral,5,0.08346586917830046,0.0981342918399947,0.700471024835855
letters,z+pca10,correlation,spectral,5,0.08342625180785665,0.09559356738538213,0.7196331715672281
kmer3,z-length,euclidean,kmeans,3,0.08327314532185871,0.08744892101900634,0.6766699971453041
kmer3,z-length,cosine,kmeans,3,0.08327314532185871,0.08744892101900634,0.6766699971453041
kmer3,z-length,correlation,kmeans,3,0.08327314532185871,0.08744892101900634,0.6766699971453041
ring_dual_permsym,z,correlation,average,3,0.08321450071906025,0.07812556836089057,0.6731373108763916
ring_spectrum,z,correlation,ward,3,0.08313055519790097,0.07813254112930117,0.6719597487867542
ring_spectrum,z,correlation,average,3,0.08313055519790097,0.07813254112930117,0.6719597487867542
ring_spectrum,z-length,euclidean,complete,5,0.08311471458208039,0.14553423368257173,0.6833785326862689
ring_spectrum,z+pca10,correlation,complete,3,0.08291208606641265,0.0950268843453461,0.6643948044533257
knots+ring,z-length,cosine,complete,5,0.08285534468680189,0.1026139262252424,0.7096060519554668
knots+ring,z-length,correlation,complete,5,0.08285534468680189,0.1026139262252424,0.7096060519554668
kmer3,z-length,correlation,spectral,4,0.0826467756152294,0.09321758037293103,0.6724593205823579
knots,z+pca10,correlation,dbscan_q5,5,0.08255592358505708,0.17417248961736623,0.6976876962603482
letters,z,cosine,spectral,6,0.08249679906196909,0.13112565887555586,0.7514987153868113
letters,z,correlation,spectral,6,0.08249679906196909,0.13112565887555586,0.7514987153868113
letters,z+pca10,cosine,spectral,6,0.08249679906196909,0.13112565887555586,0.7514987153868113
ring_spectrum,z,correlation,complete,4,0.08225141614320727,0.0973035938786983,0.6932986011989724
knots+ring,z,euclidean,complete,6,0.08216785065111724,0.19565969266565228,0.6725663716814159
ring_dual,z+pca10,euclidean,complete,4,0.08204546815429556,0.2252210050182537,0.7000428204396232
ring+whitehead+syll,z-length,cosine,spectral,6,0.08181914612304765,0.12389565687999565,0.7088210105623751
ring_spectrum,z,cosine,spectral,3,0.08181843073982187,0.07853749625330175,0.6667499286326006
ring_spectrum,z+pca10,cosine,spectral,3,0.08181843073982187,0.07853749625330175,0.6667499286326006
letters,z-length,euclidean,complete,2,0.08178046634661926,0.12557325126839278,0.6298886668569798
kmer2,z-length,euclidean,spectral,4,0.0815886082196367,0.09577153072664972,0.6672495004282044
ring_spectrum,z,euclidean,ward,5,0.08155396859221802,0.13032912493281346,0.6812018270054239
ring_autocorr,z+pca10,euclidean,complete,5,0.0815182830474385,0.20862899927563663,0.7234513274336283
shape (control),z-length,euclidean,kmeans,4,0.08148119036772879,0.09113958384716224,0.6819868683985155
shape (control),z-length,cosine,kmeans,4,0.08148119036772879,0.09113958384716224,0.6819868683985155
shape (control),z-length,correlation,kmeans,4,0.08148119036772879,0.09113958384716224,0.6819868683985155
ring_spectrum,z-length,correlation,average,4,0.08127586131705414,0.12466983379201245,0.6989009420496717
ring_dual,z-length,euclidean,kmeans,6,0.08120206647744549,0.15627595819487328,0.7208107336568655
ring_dual,z-length,cosine,kmeans,6,0.08120206647744549,0.15627595819487328,0.7208107336568655
ring_dual,z-length,correlation,kmeans,6,0.08120206647744549,0.15627595819487328,0.7208107336568655
ring_spectrum,z+pca10,correlation,complete,5,0.08107854156863815,0.09340269526026179,0.7072509277761918
knots,z+pca10,cosine,complete,2,0.08099447476291831,0.06251624431432086,0.640094204967171
ring_dual_permsym,z+pca10,cosine,average,2,0.08096449004146575,0.06178920894502328,0.6408792463602626
ring_dual_permsym,z-length,cosine,average,6,0.08093407583937977,0.1369258965040031,0.7193477019697403
kmer4,z+pca10,correlation,average,3,0.08091468359773046,0.06643209236264205,0.6627890379674565
syllable,z-length,cosine,average,5,0.08072176087850123,0.13595941931136138,0.7125677990294034
syllable,z-length,correlation,average,5,0.08072176087850123,0.13595941931136138,0.7125677990294034
ring_spectrum,z-length,cosine,average,4,0.0806266456440008,0.12219707671045754,0.6989009420496717
shape (control),z,cosine,dbscan_q5,14,0.08055632355529925,0.17327403953563217,0.7862189551812733
ring_dual_permsym,z,euclidean,ward,5,0.08055508273310202,0.11684739972051093,0.6812018270054239
ring_dual_sym,z+pca10,correlation,complete,6,0.0804747919902112,0.12993994995208927,0.700578075934913
shape (control),z-length,cosine,ward,4,0.08041014783116517,0.08448591253232993,0.653190122751927
shape (control),z-length,correlation,complete,4,0.08041014783116517,0.08448591253232993,0.653190122751927
ring_dual_permsym,z,correlation,average,4,0.0799349561694451,0.07239224881133485,0.6731373108763916
shape (control),z-length,cosine,spectral,5,0.07992336884668091,0.1018096697155194,0.6864116471595775
kmer23,z+pca10,correlation,dbscan_q5,8,0.07987931159048357,0.2423008145243821,0.7216314587496432
ring_autocorr,z+pca10,euclidean,complete,6,0.07979795042194268,0.20594626561190424,0.7234513274336283
ring_spectrum,z+pca10,euclidean,ward,4,0.07979329392965465,0.12303936965090488,0.6641093348558379
shape (control),z+pca10,correlation,spectral,4,0.07959751672391914,0.09840922988199895,0.6676420211247502
ring_autocorr,z-length,cosine,complete,6,0.07943596661411222,0.12436271699216979,0.7381173280045674
letters,z-length,cosine,spectral,5,0.07942639757000163,0.09064178025419756,0.71117613474165
kmer2,z,euclidean,complete,4,0.07933696904509384,0.09815891827563575,0.6661433057379389
ring_spectrum,z-length,correlation,complete,4,0.0793176300303611,0.1401761779998638,0.687482158150157
ring_dual_permsym,z,cosine,average,3,0.07927324107427144,0.07504168490338611,0.6691050528118755
ring_dual_permsym,z,euclidean,spectral,3,0.0792726944664111,0.0736877632638965,0.6675349700256923
ring_dual_permsym,z+pca10,euclidean,kmeans,3,0.0792726944664111,0.0736877632638965,0.6675349700256923
ring_dual_permsym,z+pca10,euclidean,spectral,3,0.0792726944664111,0.07368776326389641,0.6675349700256923
ring_dual_permsym,z+pca10,cosine,kmeans,3,0.0792726944664111,0.0736877632638965,0.6675349700256923
ring_dual_permsym,z+pca10,correlation,kmeans,3,0.0792726944664111,0.0736877632638965,0.6675349700256923
letters,z-length,euclidean,spectral,4,0.07909810028709724,0.08691030699700523,0.6734227804738795
kmer2,z-length,correlation,ward,4,0.07903247264915336,0.09389677293865145,0.6757065372537825
kmer4,z+pca10,cosine,complete,5,0.07887130915355614,0.09692365472665906,0.7084284898658293
knots+ring,z-length,cosine,complete,4,0.07884924234860911,0.10919610134865805,0.700542392235227
knots+ring,z-length,correlation,complete,4,0.07884924234860911,0.10919610134865805,0.700542392235227
kmer23,z-length,euclidean,ward,4,0.07875832633814038,0.14317325605243134,0.6749214958606908
kmer23,z-length,correlation,spectral,5,0.07874081092682327,0.09281719445599057,0.6883742506423065
shape (control),z+pca10,cosine,dbscan_q5,16,0.07870192926911315,0.17385990125804981,0.7889666000570938
kmer2,z-length,correlation,complete,6,0.07864143134112674,0.13215440009041282,0.7506066228946617
ring_spectrum,z-length,cosine,spectral,5,0.07862332615150754,0.1025881269027184,0.7076434484727376
ring_dual,z-length,cosine,spectral,6,0.07859795916715892,0.12423749775591487,0.7106051955466743
kmer2,z-length,euclidean,kmeans,6,0.07848535460217472,0.11811650652576149,0.6916214673137311
kmer2,z-length,cosine,kmeans,6,0.07848535460217472,0.11811650652576149,0.6916214673137311
kmer2,z-length,correlation,kmeans,6,0.07848535460217472,0.11811650652576149,0.6916214673137311
ring_spectrum,z,cosine,complete,6,0.0781427821276255,0.1384743220933948,0.7223808164430487
letters,z-length,euclidean,spectral,5,0.07811128495086057,0.10006640839572195,0.7036111904082215
knots,z-length,cosine,single,6,0.0781104493750411,0.10095680079110823,0.6852340850699401
ring_dual_sym,z+pca10,correlation,complete,5,0.07801327211869026,0.1334339869014114,0.6769911504424779
ring_spectrum,z,correlation,complete,6,0.07787062084500228,0.14215934296758145,0.7344775906365972
kmer2,z-length,cosine,ward,4,0.07774746561257963,0.09305713461703412,0.6757065372537825
knots+ring,z+pca10,euclidean,complete,3,0.07773612307580548,0.11711487287881482,0.6734941478732515
shape (control),z-length,correlation,complete,6,0.07741302592207755,0.11374401532493143,0.7078575506708535
knots,z-length,correlation,complete,6,0.07741280249192363,0.18678265818121587,0.7072509277761918
kmer4,z+pca10,correlation,complete,5,0.07724088728743332,0.10733073861402455,0.7033970882101056
ring_spectrum,z-length,cosine,ward,4,0.07722497917280206,0.1155305555452814,0.6815943477019697
ring_spectrum,z-length,correlation,ward,4,0.07722497917280206,0.1155305555452814,0.6815943477019697
kmer2,z-length,cosine,complete,4,0.07706229159259231,0.08141329476054388,0.6851270339708821
knots,z-length,correlation,single,6,0.07695829886203145,0.09831747373065483,0.6860191264630318
ring_dual_sym,z,euclidean,ward,2,0.07663675775090754,0.1303788004085931,0.6549029403368541
ring_dual_sym,z,cosine,ward,2,0.07663675775090754,0.1303788004085931,0.6549029403368541
kmer2,z-length,euclidean,kmeans,5,0.0766039304109187,0.09783025733983455,0.6672495004282044
kmer2,z-length,cosine,kmeans,5,0.0766039304109187,0.09783025733983455,0.6672495004282044
kmer2,z-length,correlation,kmeans,5,0.0766039304109187,0.09783025733983455,0.6672495004282044
knots,z-length,euclidean,kmeans,4,0.07654680764331562,0.15453773820677555,0.6819868683985155
knots,z-length,cosine,kmeans,4,0.07654680764331562,0.15453773820677555,0.6819868683985155
knots,z-length,correlation,kmeans,4,0.07654680764331562,0.15453773820677555,0.6819868683985155
shape (control),z+pca10,correlation,single,5,0.07651382002183739,0.11063188949144874,0.6880530973451328
ring_spectrum,z,correlation,spectral,3,0.07638112025349603,0.07328305404731644,0.6627176705680845
shape (control),z-length,correlation,dbscan_q10,7,0.07632381096022721,0.08244194901926387,0.6818798172994576
ring_autocorr,z-length,correlation,complete,2,0.0763089957753261,0.06453469407957045,0.6325292606337425
ring_dual_permsym,z+pca10,euclidean,complete,4,0.07620397179171678,0.12420950115395729,0.6892663431344561
ring_dual,z-length,cosine,average,2,0.07619530634311998,0.06048068815073681,0.6344918641164716
all,z-length,cosine,average,2,0.0761758530583151,0.05990265893087627,0.6348843848130175
all,z-length,correlation,average,2,0.0761758530583151,0.05990265893087627,0.6348843848130175
shape (control),z,correlation,spectral,6,0.07617376189342262,0.10816353035689677,0.6805238367113902
kmer4,z+pca10,cosine,average,2,0.07611639216529854,0.06885148896687479,0.6470525264059377
whitehead,z-length,euclidean,kmeans,2,0.0760821370242024,0.05773187772063727,0.6372395089922923
whitehead,z-length,cosine,kmeans,2,0.0760821370242024,0.05773187772063727,0.6372395089922923
whitehead,z-length,correlation,kmeans,2,0.0760821370242024,0.05773187772063727,0.6372395089922923
ring_dual_permsym,z,correlation,spectral,2,0.07605007191053284,0.057375639717574145,0.6384170710819298
ring_spectrum,z,correlation,spectral,4,0.07585657296108576,0.07822991808590249,0.6838424207821867
kmer2,z-length,euclidean,spectral,6,0.07578194225125079,0.11194429080980609,0.7117827576363118
shape (control),z-length,cosine,spectral,3,0.075732962893185,0.0630032080830461,0.6506208963745361
shape (control),z-length,cosine,ward,3,0.07572747599245626,0.06372480550186153,0.6502283756779903
shape (control),z-length,correlation,complete,3,0.07572747599245626,0.06372480550186153,0.6502283756779903
shape (control),z,cosine,average,3,0.07546496448445761,0.08920335452427341,0.6713531258920924
shape (control),z+pca10,cosine,average,3,0.07546496448445761,0.08920335452427341,0.6713531258920924
ring_autocorr,z-length,correlation,complete,6,0.07543431729219734,0.11971409649342751,0.7340850699400514
kmer3,z+pca10,euclidean,complete,6,0.07540069220097959,0.1670245545780931,0.6757065372537825
kmer4,z,correlation,complete,3,0.07517515678136232,0.08320207478054906,0.6737082500713674
kmer2,z+pca10,cosine,average,3,0.07509011595007954,0.07663589130616649,0.6540465315443905
knots+ring,z-length,cosine,spectral,6,0.07501911913188157,0.11283758718205836,0.7021481587210963
knots,z-length,euclidean,spectral,3,0.07500222667389272,0.08099100176690881,0.6631101912646303
ring_dual_sym,z+pca10,correlation,complete,3,0.07491106922922479,0.06630368751515046,0.6674279189266343
ring_spectrum,z+pca10,euclidean,ward,3,0.07470008952881362,0.07117856095116912,0.6631101912646303
ring_dual_permsym,z+pca10,cosine,complete,3,0.0746907510217543,0.06958258049328049,0.663895232657722
ring_dual_permsym,z+pca10,correlation,average,3,0.0746907510217543,0.06958258049328049,0.663895232657722
shape (control),z-length,cosine,single,6,0.0744047831818132,0.07385816680651823,0.668212960319726
shape (control),z-length,correlation,single,6,0.0744047831818132,0.07385816680651824,0.668212960319726
ring_spectrum,z-length,euclidean,kmeans,5,0.074318689458454,0.11166213326077988,0.706751355980588
ring_spectrum,z-length,cosine,kmeans,5,0.074318689458454,0.11166213326077988,0.706751355980588
ring_spectrum,z-length,correlation,kmeans,5,0.074318689458454,0.11166213326077988,0.706751355980588
kmer2,z+pca10,correlation,spectral,6,0.07431451695797515,0.10311756942762267,0.715422495004282
ring_spectrum,z,cosine,average,4,0.07419706733878736,0.0881551743455718,0.6771695689409079
letters,z-length,correlation,spectral,5,0.07402456175024631,0.08570781404909891,0.6964387667713388
shape (control),z-length,correlation,ward,4,0.07402341955568069,0.08241399351473992,0.653190122751927
ring+whitehead+syll,z-length,cosine,complete,3,0.07384084559488512,0.07966108231289915,0.6574721667142449
kmer4,z+pca10,correlation,spectral,3,0.0736657719954486,0.07263955347414579,0.6530830716528689
shape (control),z-length,correlation,ward,6,0.07365505953531697,0.0958486865268833,0.7042178133028832
ring_spectrum,z-length,euclidean,complete,6,0.07345060784444798,0.11952038640244289,0.6833785326862689
knots,z-length,cosine,single,5,0.07326499330844359,0.09168836827570492,0.6771695689409079
knots,z-length,correlation,single,5,0.07326499330844359,0.09168836827570492,0.6771695689409079
shape (control),z-length,cosine,ward,6,0.07322439999601191,0.10262599942878785,0.7042178133028832
shape (control),z-length,cosine,complete,6,0.07314522533244774,0.1121207467706794,0.6978304310590921
shape (control),z-length,euclidean,ward,5,0.07312820630181315,0.09313414233177433,0.6989009420496717
letters,z,correlation,spectral,5,0.07311918130335548,0.0818548296491851,0.6954396231801313
kmer2,z+pca10,cosine,spectral,6,0.07303702570609807,0.09818515139007812,0.6993648301455895
ring_dual_permsym,z-length,cosine,average,5,0.07300028467330943,0.11878804701051965,0.678846702826149
knots,z-length,cosine,ward,6,0.07282451448745658,0.1656082534385005,0.7103197259491865
ring_spectrum,z-length,euclidean,ward,4,0.07275758928679055,0.11484725662740258,0.6908364259206394
syllable,z-length,euclidean,complete,6,0.07270034807647895,0.13644287970247296,0.6879817299457608
ring_dual_sym,z-length,correlation,spectral,3,0.0726525790419418,0.06855417217589226,0.6578646874107907
letters,z-length,cosine,complete,4,0.07264691297425269,0.08899686396121567,0.6926919783043106
kmer2,z+pca10,cosine,average,4,0.0724782528399416,0.08470331118922547,0.6540465315443905
shape (control),z-length,cosine,single,3,0.07227992771262547,0.06131186594222538,0.6395946331715672
shape (control),z-length,correlation,single,3,0.07227992771262547,0.061311865942225374,0.6395946331715672
ring_spectrum,z,cosine,complete,5,0.07214211333277216,0.11216618832734108,0.7062517841849842
kmer2,z-length,cosine,complete,6,0.07177687363464898,0.09875052236203079,0.7333000285469597
knots,z+pca10,cosine,average,2,0.07160339006888566,0.06088645361420039,0.6281044818726806
ring_spectrum,z-length,correlation,average,5,0.07157822545042397,0.12559240810627373,0.6989009420496717
knots,z-length,correlation,complete,5,0.07147933978284451,0.14942655109926536,0.6904439052240936
ring_spectrum,z+pca10,correlation,average,2,0.07146626627759697,0.05640517449528574,0.6304596060519554
all,z-length,cosine,ward,2,0.0714472640030548,0.05590802819727609,0.6308521267485012
all,z-length,correlation,ward,2,0.0714472640030548,0.05590802819727609,0.6308521267485012
syllable,z+pca10,correlation,average,2,0.07138226483648258,0.05449620010270969,0.6324222095346845
ring_spectrum,z+pca10,correlation,single,6,0.07137806867349115,0.19905807067627526,0.672209534684556
ring_dual_permsym,z-length,cosine,average,4,0.07135398332502574,0.1208737957117284,0.6599700256922638
knots+ring,z-length,euclidean,kmeans,5,0.07133035746620729,0.1348821685251946,0.700471024835855
knots+ring,z-length,cosine,kmeans,5,0.07133035746620729,0.1348821685251946,0.700471024835855
knots+ring,z-length,correlation,kmeans,5,0.07133035746620729,0.1348821685251946,0.700471024835855
whitehead,z-length,cosine,ward,2,0.07131092053111229,0.05394026878442998,0.6351698544105053
whitehead,z-length,cosine,average,2,0.07131092053111229,0.05394026878442998,0.6351698544105053
whitehead,z-length,correlation,average,2,0.07131092053111229,0.05394026878442998,0.6351698544105053
ring_dual_permsym,z,cosine,spectral,4,0.07129969134478804,0.06805617998097346,0.6631101912646303
ring_dual_permsym,z+pca10,cosine,spectral,4,0.07129969134478804,0.06805617998097346,0.6631101912646303
ring_dual_permsym,z+pca10,correlation,spectral,2,0.07129301386873689,0.05489116043628837,0.6371324578932344
kmer3,z-length,correlation,ward,6,0.07129149525719841,0.12035758424704576,0.6749214958606908
ring_spectrum,z-length,cosine,average,5,0.07128612823201502,0.12356841544942053,0.6989009420496717
kmer3,z-length,cosine,spectral,6,0.07123331197228229,0.09135354778490899,0.6926919783043106
ring_spectrum,z+pca10,euclidean,ward,5,0.07095816940439925,0.10856122209502381,0.6641093348558379
letters,z-length,euclidean,complete,3,0.07074892059442539,0.12393597419321721,0.6298886668569798
ring_autocorr,z-length,euclidean,dbscan_q5,4,0.07069377795829518,0.17645575423295332,0.6766343134456181
ring+whitehead+syll,z+pca10,euclidean,complete,6,0.0705232349945004,0.1883544450430441,0.7044675992006851
ring_spectrum,z+pca10,correlation,single,5,0.07040052390996236,0.1981214522330428,0.66817727662004
ring_spectrum,z-length,cosine,complete,4,0.07025395977343038,0.083196429938254,0.6827719097916072
ring_dual,z-length,cosine,complete,5,0.07015604385745526,0.08622717034549349,0.7108906651441622
ring_dual,z-length,correlation,complete,5,0.07015604385745526,0.08622717034549349,0.7108906651441622
syllable,z-length,cosine,spectral,5,0.070112537807501,0.08174420072761557,0.6984013702540679
ring_dual_sym,z-length,euclidean,kmeans,6,0.06994965812306361,0.14327028106933837,0.7348701113331431
ring_dual_sym,z-length,cosine,kmeans,6,0.06994965812306361,0.14327028106933837,0.7348701113331431
ring_dual_sym,z-length,correlation,kmeans,6,0.06994965812306361,0.14327028106933837,0.7348701113331431
kmer23,z+pca10,euclidean,complete,6,0.069884021806297,0.11220860379169474,0.6774550385383957
ring_dual,z,euclidean,complete,6,0.06959919437683765,0.14950121855405588,0.6628247216671425
whitehead,z-length,euclidean,kmeans,4,0.06916879756531272,0.0815407956576205,0.6735298315729374
whitehead,z-length,cosine,kmeans,4,0.06916879756531272,0.0815407956576205,0.6735298315729374
whitehead,z-length,correlation,kmeans,4,0.06916879756531272,0.0815407956576205,0.6735298315729374
ring_dual,z-length,cosine,complete,6,0.06896614341632701,0.0837460391508035,0.7108906651441622
ring_dual,z-length,correlation,complete,6,0.06896614341632701,0.0837460391508035,0.7108906651441622
knots,z,correlation,complete,5,0.06888630408464051,0.1478491468831412,0.7061447330859263
ring_dual_permsym,z+pca10,correlation,complete,6,0.068840076896371,0.13500109415228886,0.6796317442192407
syllable,z-length,correlation,spectral,6,0.06881667964633431,0.10835571037612765,0.7270196974022267
ring_spectrum,z,cosine,complete,4,0.06868446463522279,0.08230205917311935,0.6852340850699401
ring_dual_permsym,z-length,euclidean,kmeans,6,0.06865914588690256,0.12684113204170627,0.6977233799600342
ring_dual_permsym,z-length,cosine,kmeans,6,0.06865914588690256,0.12684113204170627,0.6977233799600342
ring_dual_permsym,z-length,correlation,kmeans,6,0.06865914588690256,0.12684113204170627,0.6977233799600342
kmer23,z-length,euclidean,kmeans,6,0.06854747710517163,0.12619947258514702,0.6966528689694548
kmer23,z-length,cosine,kmeans,6,0.06854747710517163,0.12619947258514702,0.6966528689694548
kmer23,z-length,correlation,kmeans,6,0.06854747710517163,0.12619947258514702,0.6966528689694548
letters,z-length,cosine,complete,5,0.0684192161360221,0.07995904245664974,0.6926919783043106
ring_spectrum,z+pca10,correlation,dbscan_q5,5,0.06832700160275242,0.1897668667915132,0.6718170139880102
shape (control),z-length,correlation,single,5,0.06829999754803165,0.0712023735687087,0.657293748215815
ring+whitehead+syll,z-length,euclidean,complete,5,0.06825921442033726,0.155377994950927,0.663609763060234
ring_dual_permsym,z+pca10,correlation,average,4,0.06778833005913974,0.07224833228911116,0.663895232657722
kmer2,z-length,cosine,spectral,6,0.0676689336878743,0.09527065162810913,0.7062517841849842
ring_dual_sym,z,euclidean,kmeans,2,0.06738382688145968,0.1214566804402442,0.6468384242078219
ring_dual_sym,z,cosine,kmeans,2,0.06738382688145968,0.1214566804402442,0.6468384242078219
ring_dual_sym,z,correlation,kmeans,2,0.06738382688145968,0.1214566804402442,0.6468384242078219
ring_dual_sym,z+pca10,euclidean,kmeans,2,0.06738382688145968,0.1214566804402442,0.6468384242078219
ring_dual_sym,z+pca10,euclidean,ward,2,0.06738382688145968,0.1214566804402442,0.6468384242078219
ring_dual_sym,z+pca10,cosine,kmeans,2,0.06738382688145968,0.1214566804402442,0.6468384242078219
ring_dual_sym,z+pca10,cosine,ward,2,0.06738382688145968,0.1214566804402442,0.6468384242078219
ring_dual_sym,z+pca10,cosine,average,2,0.06738382688145968,0.1214566804402442,0.6468384242078219
ring_dual_sym,z+pca10,correlation,kmeans,2,0.06738382688145968,0.1214566804402442,0.6468384242078219
kmer2,z-length,correlation,spectral,6,0.06730601975456578,0.09375268552718995,0.7062517841849842
