pres_id,bin,aut_class,start_length,r1,r2,cov_r1,cov_r2,cov_z,b1k_greedy_solved,b1k_covgreedy_solved,cov_helped_b1k,outcome,L_orig,L_cov,d_L,K_orig,K_cov,d_K,MK_orig,MK_cov,d_MK,S_orig,S_cov,d_S,xyimb_orig,xyimb_cov,d_xyimb,prio_orig,prio_cov,d_prio
580,4,101,21,YYYYYYXyyyyyx,YYYxxYYX,XXXYxxxxxxYXXy,YXXXXXXyxxxxx,Xyyyyy,true,true,false,already_solved,21.0,27.0,6.0,4.0,5.0,1.0,2.0,3.0,1.0,1.25,1.0,-0.25,0.5238095238095238,0.6296296296296297,0.10582010582010581,56.25288095238095,69.43474074074074,13.181859788359787
581,6,99,21,YYYYYYXyyyyyx,YYYYxxYX,XXXXYxxxxxxYXy,YXXXXXXyxxxxx,Xyyyyy,false,true,true,gain,21.0,27.0,6.0,4.0,5.0,1.0,2.0,3.0,1.0,1.25,1.0,-0.25,0.5238095238095238,0.6296296296296297,0.10582010582010581,56.25288095238095,69.43474074074074,13.181859788359787
583,7,93,21,YYYYYYXyyyyyx,YYXyxYYx,XXXXXXXYxxxxxyx,YXYXyxx,XYxy,false,false,false,still_unsolved,21.0,22.0,1.0,5.0,5.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.5238095238095238,0.5454545454545454,0.021645021645021578,63.08638095238095,64.15763636363636,1.0712554112554074
586,6,99,21,YYYYYYXyyyyyx,YYYYxYXX,XXXXyXYxxxxxxY,YxxxxxyXXXXXX,yyyyyx,false,true,true,gain,21.0,27.0,6.0,4.0,5.0,1.0,2.0,3.0,1.0,1.25,1.0,-0.25,0.5238095238095238,0.6296296296296297,0.10582010582010581,56.25288095238095,69.43474074074074,13.181859788359787
589,4,94,21,YYYYYYXyyyyyx,YYYXYXYx,XXXYxxxxYXy,YXXXXXyxxxxxx,xyyyyyy,true,true,false,already_solved,21.0,24.0,3.0,5.0,5.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.5238095238095238,0.5833333333333334,0.059523809523809534,63.08638095238095,66.28233333333333,3.1959523809523773
596,7,97,22,YYYYYYYXyyyyyyx,YYxyXYx,XXXXXXXXYxxxxxxyx,YxyXY,xYXy,false,false,false,still_unsolved,22.0,22.0,0.0,5.0,4.0,-1.0,3.0,2.0,-1.0,1.0,1.25,0.25,0.5454545454545454,0.5454545454545454,0.0,64.15763636363636,57.32413636363636,-6.833499999999994
602,6,103,22,YYYYYYYXyyyyyyx,YYYxYXX,XXXXXXXyXYxxxxYxxxx,YXXXXXXyxxxxxxx,YYxyyyyyyy,false,true,true,gain,22.0,34.0,12.0,4.0,5.0,1.0,2.0,3.0,1.0,1.25,1.0,-0.25,0.5454545454545454,0.7058823529411765,0.1604278074866311,57.32413636363636,76.68576470588235,19.361628342245986
605,8,97,23,YYYYYYYXyyyyyyx,YYYXyxYX,XXXYxyXYxxx,YXXXXXXyxxxxxxx,YYYxyyyyyyy,false,false,false,still_unsolved,23.0,26.0,3.0,5.0,5.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.5652173913043478,0.6153846153846154,0.050167224080267636,65.22269565217391,68.38784615384616,3.165150501672244
606,5,107,23,YYYYYYYXyyyyyyx,YYYxxYYX,XXXXYxxxxxxYXXyx,YXXXXXXXyxxxxxx,Xyyyyy,false,true,true,gain,23.0,31.0,8.0,4.0,5.0,1.0,2.0,3.0,1.0,1.25,1.0,-0.25,0.5652173913043478,0.6774193548387096,0.11220196353436185,58.38919565217391,73.59206451612903,15.202868863955118
609,4,104,23,YYYYYYYXyyyyyyx,YYYxYxyX,YXXXXYxyxxx,YXXXXXXXyxxxxxx,Xyyy,false,true,true,gain,23.0,26.0,3.0,5.0,5.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.5652173913043478,0.6153846153846154,0.050167224080267636,65.22269565217391,68.38784615384616,3.165150501672244
610,8,97,23,YYYYYYYXyyyyyyx,YYYxYXyx,XXXXXXXYxxxxxxy,YYXyx,XYxy,false,false,false,still_unsolved,23.0,20.0,-3.0,5.0,4.0,-1.0,3.0,2.0,-1.0,1.0,1.25,0.25,0.5652173913043478,0.5,-0.06521739130434778,65.22269565217391,55.1745,-10.04819565217391
622,8,106,24,YYYYYYYYXyyyyyyyx,YYxyXYx,XXXXXXXXXXyxxxxxxxYxx,YxYxyX,xyX,false,false,false,still_unsolved,24.0,27.0,3.0,5.0,5.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.5833333333333334,0.6296296296296297,0.04629629629629628,66.28233333333333,69.43474074074074,3.1524074074074093
623,8,106,24,YYYYYYYYXyyyyyyyx,YYXyxYX,XXXXXXXyxYxxxxxxy,YxyXYX,yx,false,false,false,still_unsolved,24.0,23.0,-1.0,5.0,6.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.5833333333333334,0.4782608695652174,-0.10507246376811596,66.28233333333333,67.4664347826087,1.1841014492753743
624,8,106,24,YYYYYYYYXyyyyyyyx,YYxYXyx,XXXXXXXXyxxxxxxYxyx,YXYXyx,Xy,false,false,false,still_unsolved,24.0,25.0,1.0,5.0,6.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.5833333333333334,0.52,-0.06333333333333335,66.28233333333333,69.60384,3.3215066666666786
