name,r1,r2,n_members,members,nodes_explored,min_relator_length
ac19_15947,YXXYx,YYYXXYxxyXyyx,1,20548,11,2
ac19_15948,YXYXYXXX,YYYYXyXyXyx,1,20549,132,2
ac19_15951,YXXXXYx,YYYXYxxyyXyX,1,20553,20,2
ac19_15952,YXXyXYx,YYXYxyxyXyyx,1,20554,127,2
ac19_15953,YYXXYx,YYXYXXXyxYxyx,1,20555,57,2
ac19_15954,YXX,YYXyXyyXyxxYYxx,1,20556,9,2
ac19_15955,YXX,YYYYYXyXYXyyXyX,1,20557,8,2
ac19_15956,YYXXX,YYXYYXyXyxxyX,3,20558 33505 77957,9,2
ac19_15957,YYXXYx,YYXYxYYxyXX,3,20560 58232 73503,17,2
ac19_15958,YXXYx,YYYxYYXXXXyyx,2,20561 123566,40,2
ac19_15959,YXXYx,YYYXXXyXYxx,6,20562 58414 58674 94398 104954 144986,14,2
ac19_15963,YYXXYx,YYXYYxyXXXYYx,1,20570,9,2
ac19_15968,YXXYx,YYYXYYYXyxxyyX,4,20576 27425 36955 108428,9,2
ac19_15969,YXXyXYx,YYxyXyXYXX,8,20577 20848 21516 61095 62205 83992 90666 131589,39,2
ac19_15971,YYXXX,YYYXXyyXXYXYx,1,20579,29,2
ac19_15973,YXXXyxx,YYYXyXYXyyXX,1,20585,471,2
ac19_15974,YXXYx,YYYXyxxyXYXXyx,1,20586,20,2
ac19_15976,YYXXXyX,YYXXXXXyXYX,2,20590 68040,9,2
ac19_15977,YYXXXyX,YYXXXXyxYXyX,1,20591,10,2
ac19_15979,YYXXX,YYXXXXYYxyX,4,20593 59703 106269 147455,6,2
ac19_15981,YYXXX,YYXXyXXYxyx,7,20599 23336 71104 76817 87666 100558 128617,10,2
ac19_15986,YYXXXyX,YYXXyyxxx,4,20605 51654 117833 132169,46,2
ac19_15990,YYXXYXX,YYYXXYxyXyyx,3,20610 50587 139191,13,2
ac19_15993,YYXXX,YYXyXXYYxYXyX,1,20613,11,2
ac19_15995,YXYXyx,YYYXyXYXyXXYx,1,20615,90,2
ac19_15999,YXXX,YYXYYxyXyyXyx,2,20620 104874,24,2
ac19_16000,YXXXyxYx,YYYXyXXYXyx,1,20623,24,2
ac19_16002,YYXXYx,YYYxyXXYXYXYx,1,20626,30,2
ac19_16003,YXXYx,YYYYXXXYXYYx,2,20627 50486,41,2
ac19_16005,YXX,YYXyXyyXyxYxxx,1,20632,10,2
ac19_16006,YYXXXYx,YYYXXXYxYX,2,20633 32183,6,2
ac19_16009,YXYXyx,YYXyXyXXYxxxx,2,20639 116135,220,2
ac19_16010,YXYXX,YYYYXXXYxyyXX,2,20640 135994,12,2
ac19_16011,YYXXX,YYYXXXYXYYXyXX,1,20641,8,2
ac19_16013,YXXyXyX,YYYxyxyxYxyx,1,20646,17,2
ac19_16014,YXXyxYx,YYYxxyXXX,4,20648 21368 42736 156393,8,2
ac19_16017,YXXyxYx,YYxxyXXXXyyx,2,20654 80663,7,2
ac19_16021,YXyxYXXyx,YYXyxxxxYxyX,1,20661,38,2
ac19_16025,YYXXXyx,YYXYxyxxyyX,3,20666 50833 53403,17,2
ac19_16028,YYXXXyx,YYYxyyxyyX,3,20670 87800 100215,15,2
ac19_16029,YXXYx,YYYXXXXyxxYx,4,20671 82118 134973 154159,14,2
ac19_16031,YXXXyxYx,YYxYXXXYXyx,1,20674,67,2
ac19_16032,YXXyXyx,YYXYxxxyyx,4,20675 108602 143998 144411,22,2
ac19_16033,YXYXX,YYYYxYXyXyyXyx,2,20677 152989,25,2
ac19_16034,YXXXYxx,YYYYXXyxyxYX,1,20678,65,2
ac19_16035,YXXYx,YYYXYxyXyxxyX,3,20679 36498 136271,11,2
ac19_16038,YYXXX,YYYYXXXyxyXYXX,1,20682,9,2
ac19_16039,YXX,YYYXyxYYxyXyyyx,1,20685,13,2
ac19_16041,YXXYxxyX,YYxxyXXyxyx,2,20687 151455,34,2
ac19_16043,YYXXXXXyX,YYXYXyXXyX,1,20691,28,2
ac19_16048,YXXYx,YYYXXYxyXyxYX,3,20697 24981 63523,8,2
ac19_16050,YYXXyx,YYYxxyXXXyXyx,1,20699,12,2
ac19_16054,YXyXXYxyx,YYxyXXYXyx,1,20707,11,2
ac19_16059,YXXYxxyX,YXyXYxxyXYx,4,20715 35395 65619 95201,9,2
ac19_16060,YYXXXXyX,YYXXXYXyXyX,1,20716,8,2
ac19_16061,YXXYxxyX,YYXyXYxxxyX,3,20717 31837 150536,18,2
ac19_16062,YXYXX,YYYYYYXXXXXXyX,1,20719,20,2
ac19_16065,YXXYx,YYYXyXyyxyxx,3,20724 87009 99715,13,2
ac19_16067,YYXXYxYXX,YYYXXYXXyxx,1,20726,23,2
ac19_16070,YYXXXXX,YYYXyyxyxyxx,1,20730,10,2
ac19_16071,YYXXX,YYXYYXXXYxyyX,3,20731 29074 119667,8,2
ac19_16072,YYXXXyXYX,YYYXXXyxyX,1,20732,29,2
ac19_16074,YYXXXYX,YYYYXXyXXYX,3,20734 91375 122746,14,2
ac19_16075,YXXYXXX,YYYYXyxyyyxxyx,1,20735,9,2
ac19_16077,YXXyXyx,YYXyxyXYxxxx,2,20737 36650,24,2
ac19_16078,YYXXyx,YYYYxyyXXyX,4,20738 57544 124546 144748,140,2
ac19_16079,YYXXXXyx,YYYXXXXXXyX,1,20739,22,2
ac19_16080,YYXXX,YYYYXYXXXyxyX,5,20741 29454 67920 132026 156331,9,2
ac19_16083,YYXXX,YYxxxYXXyXXXyx,1,20744,12,2
ac19_16084,YXX,YYYYYYXyXXyXyyx,1,20745,9,2
ac19_16089,YYXXX,YYYXXYXXYxyyX,3,20754 40542 74305,8,2
ac19_16090,YYXXXyx,YXyXYxxYXXX,3,20755 28518 57236,30,2
ac19_16095,YXYXyx,YYYXXXXXyXYxx,5,20761 23016 105711 107562 134851,196,2
ac19_16096,YYXXYx,YXYxYxyXYXXYx,1,20763,12,2
ac19_16097,YXXyXYx,YYYxYXXyXXXX,2,20764 88193,11,2
ac19_16098,YXXyXXXXyx,YYXXyxxxxyX,2,20766 131446,217,2
ac19_16100,YXXX,YYYYXYXYXXyyyyX,2,20770 46743,15,2
ac19_16102,YXYXyx,YYXXXYYxxyXyX,1,20772,94,2
ac19_16105,YXXYXXyX,YYXXyyxxx,3,20776 39761 110963,15,2
ac19_16109,YXyXXYxyx,YYXyxYxyXX,2,20780 140891,15,2
ac19_16110,YYXXXyx,YYXXXXyXYxx,2,20783 60315,13,2
ac19_16111,YXXyXyxx,YYXyxxyXX,5,20784 106278 107847 128528 140568,48,2
ac19_16113,YXXYXXyxx,YYXXyxYxyX,3,20786 22785 34633,14,2
ac19_16114,YXXXX,YYYxyXXXyyx,1,20787,12,2
ac19_16116,YXYXX,YYXXYxYYXXXyyX,1,20794,11,2
ac19_16118,YXXX,YYYXYxyyxyXyx,2,20798 149673,13,2
ac19_16120,YXXYx,YYYXYXyyXYYYx,1,20801,176,2
ac19_16123,YXYXXYx,YYYxYXYXXX,3,20806 69721 132867,6,2
ac19_16124,YYXXX,YYxYXyyXYXyx,7,20807 40836 53700 61284 61566 138898 151136,14,2
ac19_16126,YXyXXYxyx,YYxyXXYxyXX,6,20810 25491 60567 72546 85645 137077,33,2
ac19_16127,YXYXyx,YYXXyXyyXYxxx,1,20811,36,2
ac19_16129,YXXYx,YYXyXYxYXyyx,5,20815 22118 32724 101068 107951,13,2
ac19_16132,YYXXYx,YYYxxyXyXXXYx,1,20820,15,2
ac19_16133,YYXXX,YYXXYXYxYXyyXX,1,20822,13,2
ac19_16134,YYXXyx,YYYXXYXXXXyxx,1,20824,9,2
ac19_16136,YXYXYx,YYXyXXyyxYxYXYx,1,20828,45,2
ac19_16141,YYYXXXX,YYXXYXXyx,9,20835 30040 30205 34219 73091 100526 108654 118319 122591,70,2
ac19_16143,YXX,YYxyXXXyx,10,20837 43754 48174 51429 68585 96244 100736 108137 115279 146207,7,2
ac19_16145,YYXXX,YYXyyxYYXyX,8,20841 30159 90693 92022 105192 119181 121909 140063,8,2
ac19_16148,YXXYx,YYXXYYxxYXyyX,1,20844,52,2
ac19_16150,YXX,YYXXyXYYxYxyXyX,1,20847,6,2
ac19_16151,YYXXX,YYYYYXXyyxyyX,3,20851 112510 129650,10,2
ac19_16152,YYXXYx,YYYXyxxyX,11,20858 37074 38070 43550 49379 58199 72234 94765 113062 116961 156597,9,2
ac19_16156,YXXyXyX,YYYxxyXXyyx,3,20862 67178 90764,21,2
ac19_16157,YXXyxYx,YYXXYxxxYXX,3,20864 40169 118052,11,2
ac19_16158,YYXXYYXXX,YYXyxYxYXyyX,1,20865,26,2
ac19_16159,YXXYx,YYYxxyyXyXyx,6,20866 31006 57393 77094 89630 92352,15,2
ac19_16161,YYXXYx,YYXXyxyXXYYxx,1,20868,25,2
ac19_16163,YXYXyx,YYXyyXXYxYXYx,4,20872 22679 26177 156506,155,2
ac19_16166,YXXyXyx,YYxxxxxyXX,3,20875 54439 129716,106,2
ac19_16167,YYXXXXX,YXXXXXyxYx,11,20876 48099 49427 53188 68021 78591 78751 87390 102435 116249 148034,9,2
ac19_16168,YYXXYxyxx,YYXXyyxYxx,1,20878,43,2
ac19_16170,YXXYx,YYYXyXyXYXYxx,2,20880 99507,17,2
ac19_16171,YXYXXXX,YYYXXyXXyx,3,20882 65320 136379,28,2
ac19_16172,YXYxyx,YYYXYxxxxYYxx,1,20884,12,2
ac19_16173,YYXXXXX,YYXYXyXyx,5,20887 121188 122833 138137 142755,10,2
ac19_16177,YXXYxxyxx,YYXyXYxyxx,3,20894 68664 141645,49,2
ac19_16178,YYXXXYX,YYXYxYXyyXX,2,20895 153371,304,2
ac19_16179,YXXYx,YYYYXYXyXYx,5,20897 55238 70157 144816 156708,13,2
ac19_16181,YYXYXyxxx,YYXyxYXyx,5,20899 37380 65114 65277 156758,24,2
ac19_16182,YXYxyx,YYXXXyXyyxx,3,20900 84058 125432,29,2
ac19_16189,YXXYx,YYYXyxyXyyXYYx,5,20912 91838 97662 114834 124305,14,2
ac19_16190,YYXXyxxyX,YYXXyXXyyx,1,20913,35,2
ac19_16192,YXX,YYxYXyyXyXYxxyx,1,20917,9,2
ac19_16193,YYXXXYxx,YXyxxyXXyxx,1,20919,28,2
ac19_16194,YYXXyxx,YYXYYxxYXX,3,20921 90870 95075,23,2
ac19_16196,YXXYxxyx,YYYxxyxxxYX,2,20923 51134,7,2
ac19_16197,YXXYxxyX,YYXyxYXyX,9,20924 57640 65000 74702 116866 118099 125047 148404 151832,18,2
ac19_16200,YXyXXXyX,YYYXyyXyxYxyx,1,20929,64,2
ac19_16203,YXXYx,YYXYXyxxyyXyx,3,20934 125441 147422,10,2
ac19_16204,YXXYx,YYYXXYxYXXyyxx,1,20935,18,2
ac19_16206,YXYXYx,YYYXXYxxxyyXX,1,20937,13,2
ac19_16208,YYXXX,YYXXyxYxyXyyxx,1,20939,12,2
ac19_16209,YYXXyxx,YYXYxyXYxyx,2,20940 40904,246,2
ac19_16210,YYXXYxxyX,YYxxyXyxyX,3,20941 47986 101239,12,2
ac19_16212,YYXXX,YYXYYxxyXXXyyx,1,20943,11,2
ac19_16214,YXXYx,YYXyyXYxYXYx,7,20947 61209 78935 94744 136651 147440 154558,10,2
ac19_16216,YXXYXXyxx,YYXYYXXyXX,2,20949 27023,35,2
ac19_16222,YXXyXyx,YYXXyyXYxyx,3,20958 33486 68550,13,2
ac19_16223,YXXYx,YYXYXyxxyXyyx,3,20959 69551 91760,46,2
ac19_16224,YYXXyXYYx,YYxYXXYXX,1,20961,54,2
ac19_16225,YYXXyx,YYXXyXXyxxxYX,1,20962,14,2
ac19_16226,YYXXX,YYYXXYYXyyXX,2,20964 122941,7,2
ac19_16228,YXYXX,YYXXyXyXYxx,7,20967 31418 54328 65590 87007 118408 121676,9,2
ac19_16229,YYYXXXXX,YYYXYXyyX,2,20969 33834,14,2
ac19_16230,YYXXYx,YYXyXXYxyxx,3,20970 87266 127998,15,2
ac19_16231,YXYXyx,YYXXyXyyXYYxx,2,20972 46970,225,2
ac19_16233,YXXX,YYXyyXXYx,11,20974 78211 86630 86734 98935 116723 118960 122761 122935 150273 155261,9,2
ac19_16234,YYXXyx,YYXXYXXyyxxYX,1,20975,15,2
ac19_16235,YXX,YYxYXXyyXyxYXyx,3,20976 32732 98225,11,2
ac19_16239,YXyxYXXyx,YYXXyXXyxYX,2,20982 148329,95,2
ac19_16240,YXXYx,YYYXXYXYXXYYxx,1,20983,12,2
ac19_16241,YYYXXXX,YYXXXXXYxyx,3,20984 76391 132441,19,2
ac19_16242,YYXXXYXyX,YYXXyxYXyX,1,20985,7,2
ac19_16243,YYXXX,YYYXYXyxYXXXyX,1,20986,12,2
ac19_16244,YXXYx,YYYXYxYxxyXXyX,1,20987,14,2
ac19_16248,YXYXX,YYXyXYYxyXXyx,1,20992,14,2
ac19_16249,YXYXyx,YYYYXyyXXyx,4,20995 42417 102467 138309,14,2
ac19_16250,YXXYx,YYYYxyXXXyxyx,2,20999 35625,340,2
ac19_16252,YXXYx,YYYXYXXYYxxyX,3,21001 55686 70314,11,2
ac19_16253,YXXyxYx,YYYYYYXXyx,2,21002 73555,10,2
ac19_16254,YYXXyXXXX,YYXXyxxyX,2,21003 104892,10,2
ac19_16255,YYXXyx,YYXYYXyXyXYxx,1,21004,27,2
ac19_16257,YXYXyx,YYxyXXyxYXyxx,8,21006 35213 55904 75928 105606 121149 121804 126927,29,2
ac19_16258,YXXYx,YYXYxYXyXyxyx,5,21007 51168 67392 77846 120648,8,2
ac19_16259,YXXYx,YYXYxYXXYxxyyX,1,21008,11,2
ac19_16260,YYXXXYx,YYYXXYxYXX,2,21010 116748,118,2
ac19_16262,YYXXX,YYXYXXyyxYxxyX,1,21014,23,2
ac19_16265,YXYXYx,YYYXXXyxxyx,4,21017 44513 55746 108287,20,2
ac19_16266,YXXXXyXYx,YYXyxYXXyX,2,21018 52326,8,2
ac19_16267,YXyxYXXyx,YYXXyyXXyxYXyX,1,21020,51,2
ac19_16268,YYXXX,YYYYYxyXXXyyyx,2,21021 110352,11,2
ac19_16272,YYXXXYX,YYYYXXXyxyX,3,21026 91913 131422,10,2
ac19_16274,YXXyxYx,YYXYxxyXyX,4,21028 36806 57514 69995,9,2
ac19_16276,YXYXyx,YYYXyXYXXXXYx,1,21031,200,2
ac19_16277,YYXXXyxx,YYXXXXXYx,5,21032 22646 29781 59701 95338,46,2
ac19_16279,YYYXXXYxx,YYYYYYXXyx,1,21035,13,2
ac19_16283,YYXXX,YYYXXyxxxyXX,3,21039 22776 69726,7,2
ac19_16285,YYXXX,YYXyxYXyXYxyX,2,21043 54310,44,2
ac19_16286,YYXXXXyx,YYXXXYXXyXX,4,21044 46185 51554 140735,134,2
ac19_16288,YXXXyxx,YYXyxYXXyxx,3,21048 74243 113271,12,2
ac19_16289,YXXYx,YYYYXyXyxyXYYx,3,21049 42215 130414,16,2
ac19_16290,YXYXYXX,YYYYxyXXXyyx,1,21050,27,2
ac19_16291,YYXXXyxx,YXXYxxyXXYx,2,21051 98700,17,2
ac19_16292,YYXXX,YYXYXXXXyXYx,3,21053 97488 100057,9,2
ac19_16293,YYXXYx,YYYYYxYXXYX,2,21055 62681,38,2
ac19_16294,YYYXyXyyx,YYxyxxxxx,1,21056,15,2
ac19_16295,YYXXYx,YYXXYxyXYYx,3,21058 46307 114618,14,2
ac19_16296,YYXXYx,YYYXyyxyxxYXX,1,21059,26,2
ac19_16298,YXXYx,YYYYYXXYYxyXyX,1,21062,10,2
ac19_16301,YXXYx,YYYYXYXyxxyX,4,21065 22269 125551 130683,39,2
ac19_16306,YYXXyx,YYYXXXYXyXYYx,2,21079 80183,14,2
ac19_16308,YXXX,YYYYXyyxYXyxyyx,1,21081,13,2
ac19_16309,YYXXYx,YYXXyxyXYYx,3,21083 38402 149875,8,2
ac19_16310,YYXXYx,YYYxYYXYxyyXX,1,21084,30,2
ac19_16311,YXyxYXXyx,YYXXyXyXYXyxYX,1,21085,64,2
ac19_16312,YYXXXyx,YYXYxxyyXX,4,21086 28621 79942 118858,124,2
ac19_16313,YYYYXXXXX,YYYYXyXyyx,1,21088,11,2
ac19_16314,YYXXX,YYxxyXXXyxxyx,3,21092 73743 129487,9,2
ac19_16315,YYXXX,YYXXyxxxYXXyX,2,21094 141464,7,2
ac19_16316,YXX,YYYYYxyXXyXyyyx,1,21095,12,2
ac19_16317,YXXYx,YYYXXYYXYYXyyx,2,21097 71604,47,2
ac19_16318,YXYXyx,YYXyXXYYxxxyX,1,21098,9,2
ac19_16319,YXXXYxx,YYxYXXXYXXYx,1,21099,7,2
ac19_16320,YXXXyxx,YYYXyyyxxYxxx,1,21100,31,2
ac19_16321,YXXyXyx,YYYXXyxxyx,4,21101 44317 138520 144372,25,2
ac19_16322,YXYXX,YYxYXXyxyXyXYx,3,21102 111159 127283,18,2
ac19_16323,YYXXyxx,YYXXyxxYx,4,21103 52742 81874 115688,8,2
ac19_16325,YXYxyx,YYXYxYYxxxyxx,1,21105,10,2
ac19_16326,YYXXYXXyXYxYX,YYXXyXYxYXXyXYx,1,21107,54,2
ac19_16327,YXyXXXyx,YYxyxyxYXyX,1,21108,28,2
ac19_16328,YXXYx,YYXXYXyyxYYx,5,21111 86353 99132 106597 127910,8,2
ac19_16329,YXXXX,YYYYxyXyyyx,2,21112 61156,9,2
ac19_16330,YXXYx,YYXYYxYYXXXyx,2,21113 132021,11,2
ac19_16331,YYXXyxx,YYXXyxYXXyxx,1,21115,8,2
ac19_16332,YXXYx,YYYXYxYYXXyX,3,21118 36553 46664,6,2
ac19_16334,YYXXX,YYXyyXXYxyxxyx,1,21120,11,2
ac19_16335,YXXXyxx,YYXXyyXXXXYX,1,21124,33,2
ac19_16337,YXXyxYx,YYYXyyXYxxx,3,21128 76408 140370,8,2
ac19_16339,YYXXXyX,YYXYXXyxyyx,3,21131 127656 139786,52,2
ac19_16341,YYXXYx,YYYXXYxYYxyXX,1,21133,20,2
ac19_16342,YYXXYx,YYxYXXYXYXyxx,1,21135,40,2
ac19_16343,YXXYxYxx,YYxyxyXXyyX,1,21137,212,2
ac19_16344,YXXXYxx,YYXXXyxyXYxx,1,21138,17,2
ac19_16347,YXX,YYYxYYXyXXyXXyx,1,21142,9,2
ac19_16348,YYXXyxx,YYYYXXXYxYYYx,1,21143,58,2
ac19_16349,YXYXX,YYXXXyXyXYXYYx,1,21144,11,2
ac19_16352,YYXXyx,YYXXyXYxyXYxx,1,21150,12,2
ac19_16359,YXXXyxx,YYXyXXYxyX,5,21166 46667 106413 107201 113155,10,2
ac19_16360,YXXyxYx,YYxxyXyxxyXX,2,21168 112179,13,2
ac19_16361,YYXXXyx,YYYXXXYXXXyX,1,21172,8,2
ac19_16362,YXYXX,YYXXyyXYYxxxyX,1,21173,21,2
ac19_16363,YYXXXYx,YYXXYXyxx,6,21175 73506 85164 89566 92239 115555,21,2
ac19_16365,YYXXXYx,YYXYXXXYx,4,21177 26600 85701 152921,7,2
ac19_16368,YYXXXXX,YYYXXyXyyxYX,1,21180,12,2
ac19_16369,YXXXyxx,YYXyyXXXXYXX,1,21181,22,2
ac19_16371,YXXXYxx,YYYXYYXXyxxYX,3,21184 21540 54546,51,2
ac19_16372,YXXYx,YYXXXXyxyxYxx,3,21185 34367 54178,19,2
ac19_16374,YYXXX,YYYXXXXyXXXYxx,1,21187,8,2
ac19_16379,YYXXX,YYXXyyXyxxxxx,1,21192,7,2
ac19_16382,YXYXX,YYYXyXXyxyyxxx,1,21198,17,2
ac19_16383,YXYxyx,YYYxYxxYxyx,3,21199 61731 125247,41,2
ac19_16386,YXXYx,YYXXXyxYYxYxyX,1,21202,10,2
ac19_16388,YXYXXYx,YXyXyxYXXYxx,3,21207 134255 155470,7,2
ac19_16389,YXXX,YYYXyxYXyxyyX,3,21209 39132 87842,13,2
ac19_16392,YYXXYx,YYYxYXXyxxYXX,1,21212,21,2
ac19_16396,YXyXYxx,YYYYYYYYXXyx,1,21219,16,2
ac19_16397,YXYXyx,YYYYXXYxYXXXX,2,21221 26341,66,2
ac19_16398,YXXYx,YYXYYXXYXyXYxx,1,21222,16,2
ac19_16399,YXX,YYYXyXyXYYxyyx,1,21223,12,2
ac19_16400,YXXYx,YYYXyXXXyxxYYx,1,21224,21,2
ac19_16402,YXXyxYx,YYYXXyxYYxyx,1,21226,17,2
ac19_16403,YYXXYx,YXyxYXXXYxx,4,21227 57612 103119 135457,73,2
ac19_16404,YXyXXyX,YYYXyXXyxyx,4,21228 38364 42342 85454,11,2
ac19_16407,YYYXXXXX,YYYXyyxyxyx,1,21232,12,2
ac19_16411,YXyxYXXyx,YYXYXyXyxx,1,21237,19,2
ac19_16412,YXXYx,YYXYXYxxyXyyx,3,21239 24883 35634,10,2
ac19_16413,YXXyxYx,YYYYYYYYxYXX,1,21240,17,2
ac19_16414,YXYXYx,YYxxYXXXXyx,5,21242 61714 89694 95168 123413,16,2
ac19_16415,YXXXyxx,YYXXyyxxYxx,3,21243 27552 82646,48,2
ac19_16417,YYYXXXYxx,YXXyxxxyX,2,21245 113080,14,2
ac19_16420,YYXXyx,YYYXXXXyxxyyx,1,21250,22,2
ac19_16423,YYXXXyxx,YXYxYXyXX,2,21258 52758,43,2
ac19_16427,YYXXyx,YYXyxYXXyxx,3,21263 94892 144522,7,2
ac19_16429,YXYXyx,YYXXyyxxxYxyX,1,21268,10,2
ac19_16430,YXXXyxYx,YXYXyXXYxxYXX,2,21269 115976,174,2
ac19_16432,YYXXX,YYYYXXyXYXXyx,1,21271,12,2
ac19_16434,YXYXX,YYYXyxxxxyXyyX,1,21273,13,2
ac19_16435,YXXXyXyxx,YYxYxyxyXX,2,21275 155375,65,2
ac19_16436,YYXXYx,YYYXXyxxyXyyx,1,21276,93,2
ac19_16438,YXyxYXXyx,YYXXYXyXyx,1,21280,50,2
ac19_16439,YXYXyx,YYYYxyyyXXXyx,1,21281,21,2
ac19_16441,YXXYx,YYXYXyyXyXYxxx,1,21283,13,2
ac19_16443,YXYXYx,YYXXXyyXYYxxx,1,21287,54,2
ac19_16444,YXXYxxyx,YYXXyxxYYxx,1,21289,31,2
ac19_16448,YYXXXXXXyx,YXXXXXyXXYx,2,21296 109929,70,2
ac19_16450,YXYXX,YYYXyXyXYXyxx,1,21299,22,2
ac19_16454,YXXyxYXXyxx,YYXyXYXXyXXXX,3,21303 60327 119812,111,2
ac19_16455,YYXXyx,YXYxxYXyX,17,21304 31124 47922 49963 54857 59502 65435 73531 86047 86252 88750 94931 95847 110912 148724 150589 152654,74,2
ac19_16459,YYXXYYx,YYYYxyXXyyx,3,21312 72754 93055,45,2
ac19_16461,YXyXXyx,YYXXXyyxyx,4,21314 67885 120066 136603,120,2
ac19_16462,YXYXXYx,YYXYxYxyXyX,2,21315 122013,29,2
ac19_16464,YYXXX,YYxYXyXXXXyxx,3,21320 30174 146486,10,2
ac19_16465,YXXYx,YYXyyXYxyxyx,4,21321 47130 116915 119253,160,2
ac19_16467,YYXXX,YYXYYXyXXYXyx,3,21323 78428 99675,24,2
ac19_16468,YYXXXyXYX,YYYXXXyXyx,1,21324,8,2
ac19_16471,YXXYx,YYXYxxYXyXyyx,4,21331 69512 78320 139793,11,2
ac19_16473,YXYXXYx,YYYYXXyyxxyX,1,21333,11,2
ac19_16474,YYYXXXXyx,YYXXYYXXyX,1,21335,17,2
ac19_16476,YYXXXYxYXyx,YXXYxYXXXYx,1,21337,21,2
ac19_16477,YYXXYx,YYYXyyyXyxyxx,1,21341,12,2
ac19_16479,YXyXXyx,YYXXXyyxx,10,21345 74822 75249 96677 98580 115816 123451 142760 145594 149184,74,2
ac19_16483,YXYXXYx,YYXXYxYXyyx,3,21354 71034 148627,6,2
ac19_16486,YXyxYXXyx,YYYXyxYXyyx,8,21359 25960 27037 65044 67487 98339 153788 154115,31,2
ac19_16487,YXYXYx,YYYYxYXXyXyyx,2,21360 99293,21,2
ac19_16488,YYXXX,YYXYxyXYxyXyX,2,21362 98246,15,2
ac19_16490,YYXXXXyxx,YXyxYXXyx,3,21364 63208 156467,21,2
ac19_16491,YYXXyx,YXyxYXyxYXyxx,1,21365,49,2
ac19_16496,YXXYx,YYYYXXyyxxyX,2,21373 112779,7,2
ac19_16497,YYXXyx,YYXyyXYxxxyXX,1,21375,6,2
ac19_16498,YXXyXyx,YYYYxxyyXXyx,1,21376,11,2
ac19_16500,YXyXYxx,YYYXyXXYxyx,4,21379 103485 106723 136041,15,2
ac19_16501,YYXXXyXX,YYXyxxyXX,3,21380 87699 116976,9,2
ac19_16502,YXXyXyx,YYXYxxyxYxxx,2,21382 78993,20,2
ac19_16503,YYXXyx,YYYYxyXXyyx,4,21384 44114 55764 143567,11,2
ac19_16506,YXXXyxx,YYYYXyxyXyxx,1,21388,13,2
ac19_16511,YYXXYx,YYYXXYYXYYx,3,21396 58460 101480,17,2
ac19_16512,YXYXyx,YYXXyXXYxYXYx,2,21397 138042,153,2
ac19_16513,YXXYx,YYYXYYXyyyxxYX,2,21398 135294,46,2
ac19_16514,YYXXYx,YYxYYxxYXXXXX,1,21399,38,2
ac19_16516,YYXXYXX,YYXXXyXYx,7,21401 22587 24382 41400 65918 89781 155670,12,2
ac19_16520,YXYXXXX,YYYYXXXyyxyX,2,21406 34652,43,2
ac19_16521,YXYXyx,YYXyxyXyyxYxx,1,21407,104,2
ac19_16522,YXXYx,YYYXXXyyxyxxYX,1,21408,19,2
ac19_16524,YYXXyx,YYXYYxyXYXXyx,1,21410,106,2
ac19_16525,YYXXXXyx,YYXyxxxyXyx,1,21411,11,2
ac19_16526,YXXyXyX,YYXyxyxYxx,7,21412 43660 44388 69129 86925 107447 143475,16,2
ac19_16527,YYXXyx,YYXyXYxxYXXyx,1,21413,10,2
ac19_16529,YXXyxYx,YYYYxYXX,11,21415 30622 39941 45723 55397 60681 75619 80443 88523 97956 138957,8,2
ac19_16532,YYXXX,YYYxxyyXXXYXyx,1,21419,13,2
ac19_16538,YXXYxxyx,YYYxxYxxYxx,3,21427 25275 140706,19,2
ac19_16539,YXXyXyx,YYxxxyXyxYXX,2,21429 38493,12,2
ac19_16540,YXXyxYx,YYYXXyxYxx,4,21430 119432 140549 151870,6,2
ac19_16541,YXXYx,YYXYxYXYXyXyxx,1,21431,11,2
ac19_16542,YXXX,YYXYXyXyyXYxx,1,21432,13,2
ac19_16544,YYXXyxx,YYYXyxYYX,10,21436 34778 64985 75654 79111 81868 95345 111822 140334 143453,15,2
ac19_16548,YXXYx,YYXYxxyxxyyXyX,1,21440,11,2
ac19_16550,YXYXXXX,YYYXXXyXyx,4,21442 50932 100613 152191,43,2
ac19_16552,YXXXX,YYXYxyyxYXyyx,1,21446,14,2
ac19_16553,YYXXyx,YYXXyxYxxyX,3,21448 54351 68571,7,2
ac19_16556,YXXyXYx,YYXyxxYXyX,8,21453 25435 36105 48320 63029 76302 111439 121813,16,2
ac19_16558,YYXXX,YYYXXYxyxyXyX,2,21455 33916,25,2
ac19_16559,YXXyxYx,YYXXyXYxyx,7,21456 51983 104131 142608 149592 149870 150110,16,2
ac19_16560,YXXX,YYYXXYXXyyX,1,21459,10,2
ac19_16561,YXYXXYx,YYYxyXyxYXX,3,21461 45343 114917,9,2
ac19_16564,YXXYxxyx,YYYYYxxyxxyXX,1,21465,25,2
ac19_16565,YXXXXyXyX,YYxxyxyxYx,2,21466 28182,16,2
ac19_16568,YXYXyx,YYYXXXXYYXXYx,1,21469,110,2
ac19_16569,YXYXX,YYYXXyXXyyxYxx,1,21470,17,2
ac19_16572,YXyXXyx,YYYYxxxyXyx,5,21474 48601 57051 63390 103577,137,2
ac19_16573,YXX,YYYYXyxYXyyXyx,3,21475 108357 144780,11,2
ac19_16575,YYXXYx,YYYXXXyxxYxyX,1,21479,19,2
