name,arm,solved,nodes_explored,path_length,budget,max_relator_length
ac19_38840,s20_mk2,1,19,15,10000,48
ac19_38841,s20_mk2,1,6,5,10000,48
ac19_38842,s20_mk2,1,6,5,10000,48
ac19_38843,s20_mk2,1,6,5,10000,48
ac19_38844,s20_mk2,1,57,17,10000,48
ac19_38845,s20_mk2,1,138,24,10000,48
ac19_38846,s20_mk2,1,43,17,10000,48
ac19_38847,s20_mk2,1,9,8,10000,48
ac19_38848,s20_mk2,1,134,83,10000,48
ac19_38849,s20_mk2,1,7,6,10000,48
ac19_3885,s20_mk2,1,6,5,10000,48
ac19_38850,s20_mk2,1,21,13,10000,48
ac19_38851,s20_mk2,1,434,29,10000,48
ac19_38852,s20_mk2,1,12,9,10000,48
ac19_38853,s20_mk2,1,5,4,10000,48
ac19_38854,s20_mk2,1,123,23,10000,48
ac19_38855,s20_mk2,1,2062,171,10000,48
ac19_38856,s20_mk2,1,19,15,10000,48
ac19_38857,s20_mk2,1,9,7,10000,48
ac19_38858,s20_mk2,1,31,14,10000,48
ac19_38859,s20_mk2,1,46,22,10000,48
ac19_3886,s20_mk2,1,467,108,10000,48
ac19_38860,s20_mk2,1,955,46,10000,48
ac19_38861,s20_mk2,1,46,24,10000,48
ac19_38862,s20_mk2,1,11,10,10000,48
ac19_38863,s20_mk2,1,9,8,10000,48
ac19_38864,s20_mk2,1,24,17,10000,48
ac19_38865,s20_mk2,1,10,8,10000,48
ac19_38866,s20_mk2,1,41,16,10000,48
ac19_38867,s20_mk2,1,108,22,10000,48
ac19_38868,s20_mk2,1,11,10,10000,48
ac19_38869,s20_mk2,1,11,10,10000,48
ac19_3887,s20_mk2,1,6,5,10000,48
ac19_38870,s20_mk2,1,21,17,10000,48
ac19_38871,s20_mk2,1,5,4,10000,48
ac19_38872,s20_mk2,1,3380,240,10000,48
ac19_38873,s20_mk2,1,13,12,10000,48
ac19_38874,s20_mk2,1,8,7,10000,48
ac19_38875,s20_mk2,1,6,5,10000,48
ac19_38876,s20_mk2,1,2646,205,10000,48
ac19_38877,s20_mk2,1,80,22,10000,48
ac19_38878,s20_mk2,1,996,130,10000,48
ac19_38879,s20_mk2,1,20,16,10000,48
ac19_3888,s20_mk2,1,9,8,10000,48
ac19_38880,s20_mk2,1,202,40,10000,48
ac19_38881,s20_mk2,1,191,35,10000,48
ac19_38882,s20_mk2,1,155,24,10000,48
ac19_38883,s20_mk2,1,1675,46,10000,48
ac19_38884,s20_mk2,1,47,16,10000,48
ac19_38885,s20_mk2,1,20,13,10000,48
ac19_38886,s20_mk2,1,5,4,10000,48
ac19_38887,s20_mk2,1,15,14,10000,48
ac19_38888,s20_mk2,1,11,10,10000,48
ac19_38889,s20_mk2,1,6,5,10000,48
ac19_3889,s20_mk2,1,8,7,10000,48
ac19_38890,s20_mk2,1,14,9,10000,48
ac19_38891,s20_mk2,1,150,11,10000,48
ac19_38892,s20_mk2,1,15,13,10000,48
ac19_38893,s20_mk2,1,21,16,10000,48
ac19_38894,s20_mk2,1,5,4,10000,48
ac19_38895,s20_mk2,1,11,9,10000,48
ac19_38896,s20_mk2,1,7,6,10000,48
ac19_38897,s20_mk2,1,147,64,10000,48
ac19_38898,s20_mk2,1,14,10,10000,48
ac19_38899,s20_mk2,1,4,3,10000,48
ac19_389,s20_mk2,1,9,8,10000,48
ac19_3890,s20_mk2,1,119,22,10000,48
ac19_38900,s20_mk2,1,15,8,10000,48
ac19_38901,s20_mk2,1,544,73,10000,48
ac19_38902,s20_mk2,1,5,4,10000,48
ac19_38903,s20_mk2,1,8,7,10000,48
ac19_38904,s20_mk2,1,5776,51,10000,48
ac19_38905,s20_mk2,1,13,10,10000,48
ac19_38906,s20_mk2,1,51,34,10000,48
ac19_38907,s20_mk2,1,11,9,10000,48
ac19_38908,s20_mk2,1,4,3,10000,48
ac19_38909,s20_mk2,1,4,3,10000,48
ac19_3891,s20_mk2,1,21,14,10000,48
ac19_38910,s20_mk2,1,28,11,10000,48
ac19_38911,s20_mk2,1,12,11,10000,48
ac19_38912,s20_mk2,1,16,7,10000,48
ac19_38913,s20_mk2,1,11,10,10000,48
ac19_38914,s20_mk2,1,5,4,10000,48
ac19_38915,s20_mk2,1,23,14,10000,48
ac19_38916,s20_mk2,1,24,20,10000,48
ac19_38917,s20_mk2,1,12,11,10000,48
ac19_38918,s20_mk2,1,11,8,10000,48
ac19_38919,s20_mk2,1,15,12,10000,48
ac19_3892,s20_mk2,1,4,3,10000,48
ac19_38920,s20_mk2,1,14,13,10000,48
ac19_38921,s20_mk2,1,11,10,10000,48
ac19_38922,s20_mk2,1,10,7,10000,48
ac19_38923,s20_mk2,1,86,19,10000,48
ac19_38924,s20_mk2,1,26,12,10000,48
ac19_38925,s20_mk2,1,7,6,10000,48
ac19_38926,s20_mk2,1,6,5,10000,48
ac19_38927,s20_mk2,1,10,9,10000,48
ac19_38928,s20_mk2,1,127,16,10000,48
ac19_38929,s20_mk2,1,26,12,10000,48
ac19_3893,s20_mk2,1,121,16,10000,48
ac19_38930,s20_mk2,1,13,9,10000,48
ac19_38931,s20_mk2,1,50,15,10000,48
ac19_38932,s20_mk2,1,118,22,10000,48
ac19_38933,s20_mk2,1,14,11,10000,48
ac19_38934,s20_mk2,1,11,9,10000,48
ac19_38935,s20_mk2,1,563,71,10000,48
ac19_38936,s20_mk2,1,18,13,10000,48
ac19_38937,s20_mk2,1,59,21,10000,48
ac19_38938,s20_mk2,1,11,10,10000,48
ac19_38939,s20_mk2,1,28,21,10000,48
ac19_3894,s20_mk2,1,31,7,10000,48
ac19_38940,s20_mk2,1,12,11,10000,48
ac19_38941,s20_mk2,1,11,10,10000,48
ac19_38942,s20_mk2,1,1506,187,10000,48
ac19_38943,s20_mk2,1,12,11,10000,48
ac19_38944,s20_mk2,1,1590,49,10000,48
ac19_38945,s20_mk2,1,8,7,10000,48
ac19_38946,s20_mk2,1,31,17,10000,48
ac19_38947,s20_mk2,1,10,9,10000,48
ac19_38948,s20_mk2,1,746,58,10000,48
ac19_38949,s20_mk2,1,12,11,10000,48
ac19_3895,s20_mk2,1,15,12,10000,48
ac19_38950,s20_mk2,1,13,12,10000,48
ac19_38951,s20_mk2,1,630,82,10000,48
ac19_38952,s20_mk2,1,37,19,10000,48
ac19_38953,s20_mk2,1,5,4,10000,48
ac19_38954,s20_mk2,1,15,12,10000,48
ac19_38955,s20_mk2,1,8,7,10000,48
ac19_38956,s20_mk2,1,12,9,10000,48
ac19_38957,s20_mk2,1,13,9,10000,48
ac19_38958,s20_mk2,1,11,8,10000,48
ac19_38959,s20_mk2,1,17,11,10000,48
ac19_3896,s20_mk2,1,7,6,10000,48
ac19_38960,s20_mk2,1,16,11,10000,48
ac19_38961,s20_mk2,1,6,5,10000,48
ac19_38962,s20_mk2,1,20,10,10000,48
ac19_38963,s20_mk2,1,13,9,10000,48
ac19_38964,s20_mk2,1,87,22,10000,48
ac19_38965,s20_mk2,1,64,44,10000,48
ac19_38966,s20_mk2,1,13,9,10000,48
ac19_38967,s20_mk2,1,75,21,10000,48
ac19_38968,s20_mk2,1,6,5,10000,48
ac19_38969,s20_mk2,1,5,4,10000,48
ac19_3897,s20_mk2,1,11,8,10000,48
ac19_38970,s20_mk2,1,761,100,10000,48
ac19_38971,s20_mk2,1,79,10,10000,48
ac19_38972,s20_mk2,1,9,8,10000,48
ac19_38973,s20_mk2,1,439,22,10000,48
ac19_38974,s20_mk2,1,66,15,10000,48
ac19_38975,s20_mk2,1,10,9,10000,48
ac19_38976,s20_mk2,1,13,12,10000,48
ac19_38977,s20_mk2,1,25,9,10000,48
ac19_38978,s20_mk2,1,9,8,10000,48
ac19_38979,s20_mk2,1,123,23,10000,48
ac19_3898,s20_mk2,1,438,30,10000,48
ac19_38980,s20_mk2,1,6,5,10000,48
ac19_38981,s20_mk2,1,6,5,10000,48
ac19_38982,s20_mk2,1,3010,221,10000,48
ac19_38983,s20_mk2,1,7,6,10000,48
ac19_38984,s20_mk2,1,14,13,10000,48
ac19_38985,s20_mk2,1,5,4,10000,48
ac19_38986,s20_mk2,1,6,5,10000,48
ac19_38987,s20_mk2,1,201,42,10000,48
ac19_38988,s20_mk2,1,104,21,10000,48
ac19_38989,s20_mk2,1,29,20,10000,48
ac19_3899,s20_mk2,1,4,3,10000,48
ac19_38990,s20_mk2,1,13,12,10000,48
ac19_38991,s20_mk2,1,2024,146,10000,48
ac19_38992,s20_mk2,1,4,3,10000,48
ac19_38993,s20_mk2,1,6,5,10000,48
ac19_38994,s20_mk2,1,11,10,10000,48
ac19_38995,s20_mk2,1,8,7,10000,48
ac19_38996,s20_mk2,1,7,6,10000,48
ac19_38997,s20_mk2,1,5,4,10000,48
ac19_38998,s20_mk2,1,7,6,10000,48
ac19_38999,s20_mk2,1,33,14,10000,48
ac19_39,s20_mk2,1,3,2,10000,48
ac19_390,s20_mk2,1,7,6,10000,48
ac19_3900,s20_mk2,1,46,13,10000,48
ac19_39000,s20_mk2,1,438,28,10000,48
ac19_39001,s20_mk2,1,209,43,10000,48
ac19_39002,s20_mk2,1,41,30,10000,48
ac19_39003,s20_mk2,1,29,10,10000,48
ac19_39004,s20_mk2,1,19,15,10000,48
ac19_39005,s20_mk2,1,57,37,10000,48
ac19_39006,s20_mk2,1,10,9,10000,48
ac19_39007,s20_mk2,1,16,9,10000,48
ac19_39008,s20_mk2,1,5,4,10000,48
ac19_39009,s20_mk2,1,54,20,10000,48
ac19_3901,s20_mk2,1,40,28,10000,48
ac19_39010,s20_mk2,1,7,6,10000,48
ac19_39011,s20_mk2,1,209,40,10000,48
ac19_39012,s20_mk2,1,13,12,10000,48
ac19_39013,s20_mk2,1,10,9,10000,48
ac19_39014,s20_mk2,1,9,8,10000,48
ac19_39015,s20_mk2,1,17,15,10000,48
ac19_39016,s20_mk2,1,6,5,10000,48
ac19_39017,s20_mk2,1,2355,171,10000,48
ac19_39018,s20_mk2,1,223,23,10000,48
ac19_39019,s20_mk2,1,10,9,10000,48
ac19_3902,s20_mk2,1,10,9,10000,48
ac19_39020,s20_mk2,1,6,5,10000,48
ac19_39021,s20_mk2,1,9,8,10000,48
ac19_39022,s20_mk2,1,90,31,10000,48
ac19_39023,s20_mk2,1,7,6,10000,48
ac19_39024,s20_mk2,1,6,5,10000,48
ac19_39025,s20_mk2,1,9,8,10000,48
ac19_39026,s20_mk2,1,610,71,10000,48
ac19_39027,s20_mk2,1,107,31,10000,48
ac19_39028,s20_mk2,1,358,76,10000,48
ac19_39029,s20_mk2,1,5,4,10000,48
ac19_3903,s20_mk2,1,8,7,10000,48
ac19_39030,s20_mk2,1,21,16,10000,48
ac19_39031,s20_mk2,1,4,3,10000,48
ac19_39032,s20_mk2,1,2354,167,10000,48
ac19_39033,s20_mk2,1,20,13,10000,48
ac19_39034,s20_mk2,1,11,10,10000,48
ac19_39035,s20_mk2,1,17,10,10000,48
ac19_39036,s20_mk2,1,8,7,10000,48
ac19_39037,s20_mk2,1,7,6,10000,48
ac19_39038,s20_mk2,1,243,49,10000,48
ac19_39039,s20_mk2,1,26,17,10000,48
ac19_3904,s20_mk2,1,24,18,10000,48
ac19_39040,s20_mk2,1,3193,192,10000,48
ac19_39041,s20_mk2,1,13,11,10000,48
ac19_39042,s20_mk2,1,592,65,10000,48
ac19_39043,s20_mk2,1,20,16,10000,48
ac19_39044,s20_mk2,1,6,5,10000,48
ac19_39045,s20_mk2,1,12,11,10000,48
ac19_39046,s20_mk2,1,22,15,10000,48
ac19_39047,s20_mk2,1,60,15,10000,48
ac19_39048,s20_mk2,1,8,7,10000,48
ac19_39049,s20_mk2,1,23,8,10000,48
ac19_3905,s20_mk2,1,9,8,10000,48
ac19_39050,s20_mk2,1,26,18,10000,48
ac19_39051,s20_mk2,1,12,11,10000,48
ac19_39052,s20_mk2,1,4,3,10000,48
ac19_39053,s20_mk2,1,11,10,10000,48
ac19_39054,s20_mk2,1,5,4,10000,48
ac19_39055,s20_mk2,1,4,3,10000,48
ac19_39056,s20_mk2,1,13,12,10000,48
ac19_39057,s20_mk2,1,8,7,10000,48
ac19_39058,s20_mk2,1,11,10,10000,48
ac19_39059,s20_mk2,1,47,15,10000,48
ac19_3906,s20_mk2,1,13,11,10000,48
ac19_39060,s20_mk2,1,2300,162,10000,48
ac19_39061,s20_mk2,1,52,26,10000,48
ac19_39062,s20_mk2,1,110,23,10000,48
ac19_39063,s20_mk2,1,23,18,10000,48
ac19_39064,s20_mk2,1,4048,258,10000,48
ac19_39065,s20_mk2,1,5,4,10000,48
ac19_39066,s20_mk2,1,41,20,10000,48
ac19_39067,s20_mk2,1,10,7,10000,48
ac19_39068,s20_mk2,1,8,7,10000,48
ac19_39069,s20_mk2,1,81,54,10000,48
ac19_3907,s20_mk2,1,1290,170,10000,48
ac19_39070,s20_mk2,1,12,10,10000,48
ac19_39071,s20_mk2,1,3034,235,10000,48
ac19_39072,s20_mk2,1,11,9,10000,48
ac19_39073,s20_mk2,1,7,6,10000,48
ac19_39074,s20_mk2,1,15,8,10000,48
ac19_39075,s20_mk2,1,8,7,10000,48
ac19_39076,s20_mk2,1,45,31,10000,48
ac19_39077,s20_mk2,1,13,12,10000,48
ac19_39078,s20_mk2,1,37,26,10000,48
ac19_39079,s20_mk2,1,15,13,10000,48
ac19_3908,s20_mk2,1,10,9,10000,48
ac19_39080,s20_mk2,1,36,16,10000,48
ac19_39081,s20_mk2,1,23,16,10000,48
ac19_39082,s20_mk2,1,13,12,10000,48
ac19_39083,s20_mk2,1,13,10,10000,48
ac19_39084,s20_mk2,1,13,12,10000,48
ac19_39085,s20_mk2,1,15,14,10000,48
ac19_39086,s20_mk2,1,7,6,10000,48
ac19_39087,s20_mk2,1,5,4,10000,48
ac19_39088,s20_mk2,1,14,8,10000,48
ac19_39089,s20_mk2,1,12,11,10000,48
ac19_3909,s20_mk2,1,64,41,10000,48
ac19_39090,s20_mk2,1,377,61,10000,48
ac19_39091,s20_mk2,1,107,56,10000,48
ac19_39092,s20_mk2,1,5,4,10000,48
ac19_39093,s20_mk2,1,1304,108,10000,48
ac19_39094,s20_mk2,1,10,9,10000,48
ac19_39095,s20_mk2,1,5,4,10000,48
ac19_39096,s20_mk2,1,12,11,10000,48
ac19_39097,s20_mk2,1,5,4,10000,48
ac19_39098,s20_mk2,1,6,5,10000,48
ac19_39099,s20_mk2,1,5,4,10000,48
ac19_391,s20_mk2,1,10,8,10000,48
ac19_3910,s20_mk2,1,11,9,10000,48
ac19_39100,s20_mk2,1,54,16,10000,48
ac19_39101,s20_mk2,1,32,14,10000,48
ac19_39102,s20_mk2,1,31,14,10000,48
ac19_39103,s20_mk2,1,73,19,10000,48
ac19_39104,s20_mk2,1,46,34,10000,48
ac19_39105,s20_mk2,1,10,7,10000,48
ac19_39106,s20_mk2,1,227,11,10000,48
ac19_39107,s20_mk2,1,9,8,10000,48
ac19_39108,s20_mk2,1,6,5,10000,48
ac19_39109,s20_mk2,1,22,18,10000,48
ac19_3911,s20_mk2,1,7,6,10000,48
ac19_39110,s20_mk2,1,6,5,10000,48
ac19_39111,s20_mk2,1,276,78,10000,48
ac19_39112,s20_mk2,1,12,10,10000,48
ac19_39113,s20_mk2,1,585,70,10000,48
ac19_39114,s20_mk2,1,47,30,10000,48
ac19_39115,s20_mk2,1,10,9,10000,48
ac19_39116,s20_mk2,1,41,30,10000,48
ac19_39117,s20_mk2,1,62,40,10000,48
ac19_39118,s20_mk2,1,8,7,10000,48
ac19_39119,s20_mk2,1,18,12,10000,48
ac19_3912,s20_mk2,1,25,18,10000,48
ac19_39120,s20_mk2,1,11,10,10000,48
ac19_39121,s20_mk2,1,43,16,10000,48
ac19_39122,s20_mk2,1,157,26,10000,48
ac19_39123,s20_mk2,1,8,7,10000,48
ac19_39124,s20_mk2,1,11,10,10000,48
ac19_39125,s20_mk2,1,9,8,10000,48
ac19_39126,s20_mk2,1,7,6,10000,48
ac19_39127,s20_mk2,1,10,9,10000,48
ac19_39128,s20_mk2,0,10000,,10000,48
ac19_39129,s20_mk2,1,13,12,10000,48
ac19_3913,s20_mk2,1,6,5,10000,48
ac19_39130,s20_mk2,1,32,14,10000,48
ac19_39131,s20_mk2,1,10,9,10000,48
ac19_39132,s20_mk2,1,5,4,10000,48
ac19_39133,s20_mk2,1,32,23,10000,48
ac19_39134,s20_mk2,1,40,28,10000,48
ac19_39135,s20_mk2,1,56,36,10000,48
ac19_39136,s20_mk2,1,34,24,10000,48
ac19_39137,s20_mk2,1,11,10,10000,48
ac19_39138,s20_mk2,1,6,5,10000,48
ac19_39139,s20_mk2,1,327,86,10000,48
ac19_3914,s20_mk2,1,5,4,10000,48
ac19_39140,s20_mk2,1,7,6,10000,48
ac19_39141,s20_mk2,1,29,22,10000,48
ac19_39142,s20_mk2,1,1428,197,10000,48
ac19_39143,s20_mk2,1,9,8,10000,48
ac19_39144,s20_mk2,1,15,10,10000,48
ac19_39145,s20_mk2,1,9,8,10000,48
ac19_39146,s20_mk2,1,25,20,10000,48
ac19_39147,s20_mk2,1,808,41,10000,48
ac19_39148,s20_mk2,1,5,4,10000,48
ac19_39149,s20_mk2,1,5,4,10000,48
ac19_3915,s20_mk2,1,7,6,10000,48
ac19_39150,s20_mk2,1,33,12,10000,48
ac19_39151,s20_mk2,1,41,18,10000,48
ac19_39152,s20_mk2,1,999,118,10000,48
ac19_39153,s20_mk2,1,3490,268,10000,48
ac19_39154,s20_mk2,1,109,31,10000,48
ac19_39155,s20_mk2,1,9,8,10000,48
ac19_39156,s20_mk2,1,5,4,10000,48
ac19_39157,s20_mk2,1,18,14,10000,48
ac19_39158,s20_mk2,1,92,57,10000,48
ac19_39159,s20_mk2,1,18,16,10000,48
ac19_3916,s20_mk2,1,87,28,10000,48
ac19_39160,s20_mk2,1,87,15,10000,48
ac19_39161,s20_mk2,1,48,20,10000,48
ac19_39162,s20_mk2,1,328,84,10000,48
ac19_39163,s20_mk2,1,202,43,10000,48
ac19_39164,s20_mk2,1,14,11,10000,48
ac19_39165,s20_mk2,1,7,6,10000,48
ac19_39166,s20_mk2,1,41,30,10000,48
ac19_39167,s20_mk2,1,18,15,10000,48
ac19_39168,s20_mk2,1,6,5,10000,48
ac19_39169,s20_mk2,1,19,10,10000,48
ac19_3917,s20_mk2,1,6,5,10000,48
ac19_39170,s20_mk2,1,12,11,10000,48
ac19_39171,s20_mk2,1,15,10,10000,48
ac19_39172,s20_mk2,1,6,5,10000,48
ac19_39173,s20_mk2,1,9,8,10000,48
ac19_39174,s20_mk2,1,12,10,10000,48
ac19_39175,s20_mk2,1,3250,256,10000,48
ac19_39176,s20_mk2,1,11,10,10000,48
ac19_39177,s20_mk2,1,7,6,10000,48
ac19_39178,s20_mk2,1,63,20,10000,48
ac19_39179,s20_mk2,1,10,9,10000,48
ac19_3918,s20_mk2,1,5,4,10000,48
ac19_39180,s20_mk2,1,6,5,10000,48
ac19_39181,s20_mk2,1,136,41,10000,48
ac19_39182,s20_mk2,1,14,9,10000,48
ac19_39183,s20_mk2,1,13,12,10000,48
ac19_39184,s20_mk2,1,17,9,10000,48
ac19_39185,s20_mk2,1,29,14,10000,48
ac19_39186,s20_mk2,1,8,7,10000,48
ac19_39187,s20_mk2,1,12,10,10000,48
ac19_39188,s20_mk2,1,20,13,10000,48
ac19_39189,s20_mk2,1,7,6,10000,48
ac19_3919,s20_mk2,1,52,10,10000,48
ac19_39190,s20_mk2,1,58,9,10000,48
ac19_39191,s20_mk2,1,14,13,10000,48
ac19_39192,s20_mk2,1,510,30,10000,48
ac19_39193,s20_mk2,1,296,55,10000,48
ac19_39194,s20_mk2,1,20,16,10000,48
ac19_39195,s20_mk2,1,22,13,10000,48
ac19_39196,s20_mk2,1,48,19,10000,48
ac19_39197,s20_mk2,1,215,48,10000,48
ac19_39198,s20_mk2,1,12,9,10000,48
ac19_39199,s20_mk2,1,5,4,10000,48
ac19_392,s20_mk2,1,8,7,10000,48
ac19_3920,s20_mk2,1,15,13,10000,48
ac19_39200,s20_mk2,1,15,11,10000,48
ac19_39201,s20_mk2,1,8,7,10000,48
ac19_39202,s20_mk2,1,11,10,10000,48
ac19_39203,s20_mk2,1,12,11,10000,48
ac19_39204,s20_mk2,1,2765,197,10000,48
ac19_39205,s20_mk2,1,39,12,10000,48
ac19_39206,s20_mk2,1,10,9,10000,48
ac19_39207,s20_mk2,1,21,14,10000,48
ac19_39208,s20_mk2,1,2300,165,10000,48
ac19_39209,s20_mk2,1,3324,65,10000,48
ac19_3921,s20_mk2,1,54,22,10000,48
ac19_39210,s20_mk2,1,188,96,10000,48
ac19_39211,s20_mk2,1,11,10,10000,48
ac19_39212,s20_mk2,1,6,5,10000,48
ac19_39213,s20_mk2,1,9,8,10000,48
ac19_39214,s20_mk2,1,9,8,10000,48
ac19_39215,s20_mk2,1,219,23,10000,48
ac19_39216,s20_mk2,1,10,9,10000,48
ac19_39217,s20_mk2,1,8,7,10000,48
ac19_39218,s20_mk2,1,133,67,10000,48
ac19_39219,s20_mk2,1,75,21,10000,48
ac19_3922,s20_mk2,1,8,7,10000,48
ac19_39220,s20_mk2,1,10,9,10000,48
ac19_39221,s20_mk2,1,8,7,10000,48
ac19_39222,s20_mk2,1,197,100,10000,48
ac19_39223,s20_mk2,1,9,6,10000,48
ac19_39224,s20_mk2,1,28,22,10000,48
ac19_39225,s20_mk2,1,51,20,10000,48
ac19_39226,s20_mk2,1,63,40,10000,48
ac19_39227,s20_mk2,1,6,5,10000,48
ac19_39228,s20_mk2,1,463,61,10000,48
ac19_39229,s20_mk2,1,8,7,10000,48
ac19_3923,s20_mk2,1,20,14,10000,48
ac19_39230,s20_mk2,1,6,5,10000,48
ac19_39231,s20_mk2,1,36,11,10000,48
ac19_39232,s20_mk2,1,155,61,10000,48
ac19_39233,s20_mk2,1,4,3,10000,48
ac19_39234,s20_mk2,1,835,110,10000,48
ac19_39235,s20_mk2,1,49,34,10000,48
ac19_39236,s20_mk2,1,59,39,10000,48
ac19_39237,s20_mk2,1,8,7,10000,48
ac19_39238,s20_mk2,1,14,9,10000,48
ac19_39239,s20_mk2,1,6,5,10000,48
ac19_3924,s20_mk2,1,7,6,10000,48
ac19_39240,s20_mk2,1,9,8,10000,48
ac19_39241,s20_mk2,1,65,20,10000,48
ac19_39242,s20_mk2,1,10,8,10000,48
ac19_39243,s20_mk2,1,7,6,10000,48
ac19_39244,s20_mk2,1,26,7,10000,48
ac19_39245,s20_mk2,1,49,24,10000,48
ac19_39246,s20_mk2,1,2917,224,10000,48
ac19_39247,s20_mk2,1,31,23,10000,48
ac19_39248,s20_mk2,1,13,10,10000,48
ac19_39249,s20_mk2,1,197,37,10000,48
ac19_3925,s20_mk2,1,12,10,10000,48
ac19_39250,s20_mk2,1,22,15,10000,48
ac19_39251,s20_mk2,1,7,6,10000,48
ac19_39252,s20_mk2,1,517,105,10000,48
ac19_39253,s20_mk2,1,62,40,10000,48
ac19_39254,s20_mk2,1,5,4,10000,48
ac19_39255,s20_mk2,1,12,11,10000,48
ac19_39256,s20_mk2,1,27,20,10000,48
ac19_39257,s20_mk2,1,12,7,10000,48
ac19_39258,s20_mk2,1,7,6,10000,48
ac19_39259,s20_mk2,1,5,4,10000,48
ac19_3926,s20_mk2,1,241,23,10000,48
ac19_39260,s20_mk2,1,6,5,10000,48
ac19_39261,s20_mk2,1,6,5,10000,48
ac19_39262,s20_mk2,1,277,51,10000,48
ac19_39263,s20_mk2,1,16,12,10000,48
ac19_39264,s20_mk2,1,311,92,10000,48
ac19_39265,s20_mk2,1,11,9,10000,48
ac19_39266,s20_mk2,1,456,16,10000,48
ac19_39267,s20_mk2,1,24,15,10000,48
ac19_39268,s20_mk2,1,7,6,10000,48
ac19_39269,s20_mk2,1,151,20,10000,48
ac19_3927,s20_mk2,1,39,18,10000,48
ac19_39270,s20_mk2,1,33,11,10000,48
ac19_39271,s20_mk2,1,13,12,10000,48
ac19_39272,s20_mk2,1,918,114,10000,48
ac19_39273,s20_mk2,1,41,30,10000,48
ac19_39274,s20_mk2,1,82,15,10000,48
ac19_39275,s20_mk2,1,19,10,10000,48
ac19_39276,s20_mk2,1,35,15,10000,48
ac19_39277,s20_mk2,1,13,12,10000,48
ac19_39278,s20_mk2,1,28,21,10000,48
ac19_39279,s20_mk2,1,57,23,10000,48
ac19_3928,s20_mk2,1,10,8,10000,48
ac19_39280,s20_mk2,1,2395,180,10000,48
ac19_39281,s20_mk2,1,1282,169,10000,48
ac19_39282,s20_mk2,1,25,11,10000,48
ac19_39283,s20_mk2,1,7,6,10000,48
ac19_39284,s20_mk2,1,37,17,10000,48
ac19_39285,s20_mk2,1,58,23,10000,48
ac19_39286,s20_mk2,1,4,3,10000,48
ac19_39287,s20_mk2,1,51,9,10000,48
ac19_39288,s20_mk2,0,10000,,10000,48
ac19_39289,s20_mk2,1,34,12,10000,48
ac19_3929,s20_mk2,1,48,31,10000,48
ac19_39290,s20_mk2,1,13,10,10000,48
ac19_39291,s20_mk2,1,6,5,10000,48
ac19_39292,s20_mk2,1,125,23,10000,48
ac19_39293,s20_mk2,1,17,14,10000,48
ac19_39294,s20_mk2,1,9,7,10000,48
ac19_39295,s20_mk2,1,11,10,10000,48
ac19_39296,s20_mk2,1,19,16,10000,48
ac19_39297,s20_mk2,1,21,17,10000,48
ac19_39298,s20_mk2,1,8,7,10000,48
ac19_39299,s20_mk2,1,21,14,10000,48
ac19_393,s20_mk2,1,8,7,10000,48
ac19_3930,s20_mk2,1,25,18,10000,48
ac19_39300,s20_mk2,1,8,7,10000,48
ac19_39301,s20_mk2,1,7,6,10000,48
ac19_39302,s20_mk2,1,724,23,10000,48
ac19_39303,s20_mk2,1,8,7,10000,48
ac19_39304,s20_mk2,1,9,8,10000,48
ac19_39305,s20_mk2,1,5,4,10000,48
ac19_39306,s20_mk2,1,7,6,10000,48
ac19_39307,s20_mk2,1,6,5,10000,48
ac19_39308,s20_mk2,1,14,10,10000,48
ac19_39309,s20_mk2,1,13,12,10000,48
ac19_3931,s20_mk2,1,9,8,10000,48
ac19_39310,s20_mk2,1,6,5,10000,48
ac19_39311,s20_mk2,1,159,34,10000,48
ac19_39312,s20_mk2,1,10,9,10000,48
ac19_39313,s20_mk2,1,11,9,10000,48
ac19_39314,s20_mk2,1,55,37,10000,48
ac19_39315,s20_mk2,1,7,6,10000,48
ac19_39316,s20_mk2,1,2666,199,10000,48
ac19_39317,s20_mk2,1,3868,312,10000,48
ac19_39318,s20_mk2,1,3166,225,10000,48
ac19_39319,s20_mk2,1,956,46,10000,48
ac19_3932,s20_mk2,1,24,18,10000,48
ac19_39320,s20_mk2,1,13,12,10000,48
ac19_39321,s20_mk2,1,11,9,10000,48
ac19_39322,s20_mk2,1,10,9,10000,48
ac19_39323,s20_mk2,1,19,13,10000,48
ac19_39324,s20_mk2,1,51,34,10000,48
ac19_39325,s20_mk2,1,127,18,10000,48
ac19_39326,s20_mk2,1,23,18,10000,48
ac19_39327,s20_mk2,1,22,18,10000,48
ac19_39328,s20_mk2,1,8,7,10000,48
ac19_39329,s20_mk2,1,11,9,10000,48
ac19_3933,s20_mk2,1,10,9,10000,48
ac19_39330,s20_mk2,1,16,14,10000,48
ac19_39331,s20_mk2,1,204,72,10000,48
ac19_39332,s20_mk2,1,36,16,10000,48
ac19_39333,s20_mk2,1,7,6,10000,48
ac19_39334,s20_mk2,1,2628,191,10000,48
ac19_39335,s20_mk2,1,24,20,10000,48
ac19_39336,s20_mk2,1,8,7,10000,48
ac19_39337,s20_mk2,1,332,86,10000,48
ac19_39338,s20_mk2,1,4,3,10000,48
ac19_39339,s20_mk2,1,330,55,10000,48
ac19_3934,s20_mk2,1,6,5,10000,48
ac19_39340,s20_mk2,1,7,6,10000,48
